Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2049,New Jersey,Hispanic,66957.1454545455,160984.06060606055,628.37
2049,New Jersey,Asian or Pacific Islander,66957.1454545455,160984.06060606055,174.39
2050,New Jersey,Male,68223.43636363652,163660.18181818165,6215.22
2050,New Jersey,"Black, non-Hispanic",68223.43636363652,163660.18181818165,1191.45
2050,New Jersey,Female,68223.43636363652,163660.18181818165,6627.93
2050,New Jersey,"White, non-Hispanic",68223.43636363652,163660.18181818165,11558.5
2050,New Jersey,Overall,68223.43636363652,163660.18181818165,12579.1
2050,New Jersey,Asian or Pacific Islander,68223.43636363652,163660.18181818165,35.47
2050,New Jersey,Hispanic,68223.43636363652,163660.18181818165,636.3
2050,New Jersey,Asian or Pacific Islander,68223.43636363652,163660.18181818165,179.1
2021,New Mexico,Male,10921.188524590223,52995.57377049234,2752.08
2021,New Mexico,"Black, non-Hispanic",10921.188524590223,52995.57377049234,398.37
2021,New Mexico,Female,10921.188524590223,52995.57377049234,2608.47
2021,New Mexico,"White, non-Hispanic",10921.188524590223,52995.57377049234,4496.51
2021,New Mexico,Overall,10921.188524590223,52995.57377049234,5220.34
2021,New Mexico,Asian or Pacific Islander,10921.188524590223,52995.57377049234,36.79
2021,New Mexico,Hispanic,10921.188524590223,52995.57377049234,412.37
2021,New Mexico,Asian or Pacific Islander,10921.188524590223,52995.57377049234,37.1
2022,New Mexico,Male,11430.76721311477,54123.639344262425,2775.63
2022,New Mexico,"Black, non-Hispanic",11430.76721311477,54123.639344262425,355.55
2022,New Mexico,Female,11430.76721311477,54123.639344262425,2639.12
2022,New Mexico,"White, non-Hispanic",11430.76721311477,54123.639344262425,4548.86
2022,New Mexico,Overall,11430.76721311477,54123.639344262425,5343.27
2022,New Mexico,Asian or Pacific Islander,11430.76721311477,54123.639344262425,36.79
2022,New Mexico,Hispanic,11430.76721311477,54123.639344262425,412.37
2022,New Mexico,Asian or Pacific Islander,11430.76721311477,54123.639344262425,37.11
2023,New Mexico,Male,11940.345901639434,55251.70491803298,2796.65
2023,New Mexico,"Black, non-Hispanic",11940.345901639434,55251.70491803298,311.31
2023,New Mexico,Female,11940.345901639434,55251.70491803298,2661.64
2023,New Mexico,"White, non-Hispanic",11940.345901639434,55251.70491803298,4600.85
2023,New Mexico,Overall,11940.345901639434,55251.70491803298,5335.86
2023,New Mexico,Asian or Pacific Islander,11940.345901639434,55251.70491803298,36.87
2023,New Mexico,Hispanic,11940.345901639434,55251.70491803298,412.26
2023,New Mexico,Asian or Pacific Islander,11940.345901639434,55251.70491803298,37.11
2024,New Mexico,Male,12449.92459016398,56379.77049180353,2790.41
2024,New Mexico,"Black, non-Hispanic",12449.92459016398,56379.77049180353,272.36
2024,New Mexico,Female,12449.92459016398,56379.77049180353,2648.86
2024,New Mexico,"White, non-Hispanic",12449.92459016398,56379.77049180353,4574.36
2024,New Mexico,Overall,12449.92459016398,56379.77049180353,5318.32
2024,New Mexico,Asian or Pacific Islander,12449.92459016398,56379.77049180353,36.81
2024,New Mexico,Hispanic,12449.92459016398,56379.77049180353,412.04
2024,New Mexico,Asian or Pacific Islander,12449.92459016398,56379.77049180353,36.64
2025,New Mexico,Male,12959.503278688528,57507.83606557408,2766.24
2025,New Mexico,"Black, non-Hispanic",12959.503278688528,57507.83606557408,226.82
2025,New Mexico,Female,12959.503278688528,57507.83606557408,2625.02
2025,New Mexico,"White, non-Hispanic",12959.503278688528,57507.83606557408,4567.78
2025,New Mexico,Overall,12959.503278688528,57507.83606557408,5335.53
2025,New Mexico,Asian or Pacific Islander,12959.503278688528,57507.83606557408,36.78
2025,New Mexico,Hispanic,12959.503278688528,57507.83606557408,412.05
2025,New Mexico,Asian or Pacific Islander,12959.503278688528,57507.83606557408,36.67
2026,New Mexico,Male,13469.081967213191,58635.90163934464,2782.2
2026,New Mexico,"Black, non-Hispanic",13469.081967213191,58635.90163934464,184.7
2026,New Mexico,Female,13469.081967213191,58635.90163934464,2603.34
2026,New Mexico,"White, non-Hispanic",13469.081967213191,58635.90163934464,4563.62
2026,New Mexico,Overall,13469.081967213191,58635.90163934464,5324.77
2026,New Mexico,Asian or Pacific Islander,13469.081967213191,58635.90163934464,37.48
2026,New Mexico,Hispanic,13469.081967213191,58635.90163934464,412.32
2026,New Mexico,Asian or Pacific Islander,13469.081967213191,58635.90163934464,36.41
2027,New Mexico,Male,13978.660655737738,59763.96721311519,2761.48
2027,New Mexico,"Black, non-Hispanic",13978.660655737738,59763.96721311519,169.16
2027,New Mexico,Female,13978.660655737738,59763.96721311519,2568.41
2027,New Mexico,"White, non-Hispanic",13978.660655737738,59763.96721311519,4483.9
2027,New Mexico,Overall,13978.660655737738,59763.96721311519,5216.19
2027,New Mexico,Asian or Pacific Islander,13978.660655737738,59763.96721311519,37.48
2027,New Mexico,Hispanic,13978.660655737738,59763.96721311519,412.38
2027,New Mexico,Asian or Pacific Islander,13978.660655737738,59763.96721311519,36.47
2028,New Mexico,Male,14488.239344262402,60892.03278688574,2826.7
2028,New Mexico,"Black, non-Hispanic",14488.239344262402,60892.03278688574,153.73
2028,New Mexico,Female,14488.239344262402,60892.03278688574,2620.07
2028,New Mexico,"White, non-Hispanic",14488.239344262402,60892.03278688574,4676.92
2028,New Mexico,Overall,14488.239344262402,60892.03278688574,5359.06
2028,New Mexico,Asian or Pacific Islander,14488.239344262402,60892.03278688574,37.94
2028,New Mexico,Hispanic,14488.239344262402,60892.03278688574,412.6
2028,New Mexico,Asian or Pacific Islander,14488.239344262402,60892.03278688574,36.64
2029,New Mexico,Male,14997.818032786949,62020.09836065583,2881.83
2029,New Mexico,"Black, non-Hispanic",14997.818032786949,62020.09836065583,154.75
2029,New Mexico,Female,14997.818032786949,62020.09836065583,2673.52
2029,New Mexico,"White, non-Hispanic",14997.818032786949,62020.09836065583,4812.4
2029,New Mexico,Overall,14997.818032786949,62020.09836065583,5497.68
2029,New Mexico,Asian or Pacific Islander,14997.818032786949,62020.09836065583,37.54
2029,New Mexico,Hispanic,14997.818032786949,62020.09836065583,412.7
2029,New Mexico,Asian or Pacific Islander,14997.818032786949,62020.09836065583,36.66
2030,New Mexico,Male,15507.396721311496,63148.16393442638,2938.11
2030,New Mexico,"Black, non-Hispanic",15507.396721311496,63148.16393442638,151.93
2030,New Mexico,Female,15507.396721311496,63148.16393442638,2686.53
2030,New Mexico,"White, non-Hispanic",15507.396721311496,63148.16393442638,5111.18
2030,New Mexico,Overall,15507.396721311496,63148.16393442638,5605.94
2030,New Mexico,Asian or Pacific Islander,15507.396721311496,63148.16393442638,37.42
2030,New Mexico,Hispanic,15507.396721311496,63148.16393442638,412.7
2030,New Mexico,Asian or Pacific Islander,15507.396721311496,63148.16393442638,36.73
2031,New Mexico,Male,16016.97540983616,64276.229508196935,2964.97
2031,New Mexico,"Black, non-Hispanic",16016.97540983616,64276.229508196935,152.65
2031,New Mexico,Female,16016.97540983616,64276.229508196935,2703.57
2031,New Mexico,"White, non-Hispanic",16016.97540983616,64276.229508196935,5220.92
2031,New Mexico,Overall,16016.97540983616,64276.229508196935,5703.4
2031,New Mexico,Asian or Pacific Islander,16016.97540983616,64276.229508196935,37.56
2031,New Mexico,Hispanic,16016.97540983616,64276.229508196935,412.61
2031,New Mexico,Asian or Pacific Islander,16016.97540983616,64276.229508196935,36.74
2032,New Mexico,Male,16526.554098360706,65404.29508196749,2968.41
2032,New Mexico,"Black, non-Hispanic",16526.554098360706,65404.29508196749,152.81
2032,New Mexico,Female,16526.554098360706,65404.29508196749,2752.99
2032,New Mexico,"White, non-Hispanic",16526.554098360706,65404.29508196749,5171.2
2032,New Mexico,Overall,16526.554098360706,65404.29508196749,5784.26
2032,New Mexico,Asian or Pacific Islander,16526.554098360706,65404.29508196749,37.53
2032,New Mexico,Hispanic,16526.554098360706,65404.29508196749,412.67
2032,New Mexico,Asian or Pacific Islander,16526.554098360706,65404.29508196749,36.71
2033,New Mexico,Male,17036.132786885253,66532.36065573804,2994.51
2033,New Mexico,"Black, non-Hispanic",17036.132786885253,66532.36065573804,163.16
2033,New Mexico,Female,17036.132786885253,66532.36065573804,2873.07
2033,New Mexico,"White, non-Hispanic",17036.132786885253,66532.36065573804,5199.33
2033,New Mexico,Overall,17036.132786885253,66532.36065573804,5905.36
2033,New Mexico,Asian or Pacific Islander,17036.132786885253,66532.36065573804,37.79
2033,New Mexico,Hispanic,17036.132786885253,66532.36065573804,412.7
2033,New Mexico,Asian or Pacific Islander,17036.132786885253,66532.36065573804,37.16
2034,New Mexico,Male,17545.711475409917,67660.4262295086,3003.17
2034,New Mexico,"Black, non-Hispanic",17545.711475409917,67660.4262295086,155.46
2034,New Mexico,Female,17545.711475409917,67660.4262295086,2851.46
2034,New Mexico,"White, non-Hispanic",17545.711475409917,67660.4262295086,5095.68
2034,New Mexico,Overall,17545.711475409917,67660.4262295086,5790.14
2034,New Mexico,Asian or Pacific Islander,17545.711475409917,67660.4262295086,38.01
2034,New Mexico,Hispanic,17545.711475409917,67660.4262295086,412.68
2034,New Mexico,Asian or Pacific Islander,17545.711475409917,67660.4262295086,37.07
2035,New Mexico,Male,18055.290163934464,68788.49180327915,3012.24
2035,New Mexico,"Black, non-Hispanic",18055.290163934464,68788.49180327915,149.79
2035,New Mexico,Female,18055.290163934464,68788.49180327915,2805.85
2035,New Mexico,"White, non-Hispanic",18055.290163934464,68788.49180327915,5009.03
2035,New Mexico,Overall,18055.290163934464,68788.49180327915,5712.85
2035,New Mexico,Asian or Pacific Islander,18055.290163934464,68788.49180327915,38.21
2035,New Mexico,Hispanic,18055.290163934464,68788.49180327915,413.24
2035,New Mexico,Asian or Pacific Islander,18055.290163934464,68788.49180327915,37.02
2036,New Mexico,Male,18564.868852459127,69916.5573770497,3033.66
2036,New Mexico,"Black, non-Hispanic",18564.868852459127,69916.5573770497,154.54
2036,New Mexico,Female,18564.868852459127,69916.5573770497,2820.61
2036,New Mexico,"White, non-Hispanic",18564.868852459127,69916.5573770497,5034.94
2036,New Mexico,Overall,18564.868852459127,69916.5573770497,5776.29
2036,New Mexico,Asian or Pacific Islander,18564.868852459127,69916.5573770497,39.2
2036,New Mexico,Hispanic,18564.868852459127,69916.5573770497,413.33
2036,New Mexico,Asian or Pacific Islander,18564.868852459127,69916.5573770497,37.02
2037,New Mexico,Male,19074.447540983678,71044.62295081979,3058.24
2037,New Mexico,"Black, non-Hispanic",19074.447540983678,71044.62295081979,160.26
2037,New Mexico,Female,19074.447540983678,71044.62295081979,2832.81
2037,New Mexico,"White, non-Hispanic",19074.447540983678,71044.62295081979,5114.94
2037,New Mexico,Overall,19074.447540983678,71044.62295081979,6001.64
2037,New Mexico,Asian or Pacific Islander,19074.447540983678,71044.62295081979,39.38
2037,New Mexico,Hispanic,19074.447540983678,71044.62295081979,412.93
2037,New Mexico,Asian or Pacific Islander,19074.447540983678,71044.62295081979,37.04
2038,New Mexico,Male,19584.02622950822,72172.68852459034,3049.73
2038,New Mexico,"Black, non-Hispanic",19584.02622950822,72172.68852459034,164.27
2038,New Mexico,Female,19584.02622950822,72172.68852459034,2791.95
2038,New Mexico,"White, non-Hispanic",19584.02622950822,72172.68852459034,5054.29
2038,New Mexico,Overall,19584.02622950822,72172.68852459034,5962.95
2038,New Mexico,Asian or Pacific Islander,19584.02622950822,72172.68852459034,39.32
2038,New Mexico,Hispanic,19584.02622950822,72172.68852459034,413.39
2038,New Mexico,Asian or Pacific Islander,19584.02622950822,72172.68852459034,36.94
2039,New Mexico,Male,20093.604918032885,73300.75409836089,3038.7
2039,New Mexico,"Black, non-Hispanic",20093.604918032885,73300.75409836089,171.21
2039,New Mexico,Female,20093.604918032885,73300.75409836089,2790.34
2039,New Mexico,"White, non-Hispanic",20093.604918032885,73300.75409836089,5074.94
2039,New Mexico,Overall,20093.604918032885,73300.75409836089,5946.17
2039,New Mexico,Asian or Pacific Islander,20093.604918032885,73300.75409836089,39.82
2039,New Mexico,Hispanic,20093.604918032885,73300.75409836089,414.06
2039,New Mexico,Asian or Pacific Islander,20093.604918032885,73300.75409836089,37.44
2040,New Mexico,Male,20603.18360655743,74428.81967213145,3073.18
2040,New Mexico,"Black, non-Hispanic",20603.18360655743,74428.81967213145,184.25
2040,New Mexico,Female,20603.18360655743,74428.81967213145,2804.56
2040,New Mexico,"White, non-Hispanic",20603.18360655743,74428.81967213145,5189.18
2040,New Mexico,Overall,20603.18360655743,74428.81967213145,5986.02
2040,New Mexico,Asian or Pacific Islander,20603.18360655743,74428.81967213145,41.66
2040,New Mexico,Hispanic,20603.18360655743,74428.81967213145,414.9
2040,New Mexico,Asian or Pacific Islander,20603.18360655743,74428.81967213145,37.44
2041,New Mexico,Male,21112.76229508198,75556.885245902,3065.75
2041,New Mexico,"Black, non-Hispanic",21112.76229508198,75556.885245902,199.69
2041,New Mexico,Female,21112.76229508198,75556.885245902,2812.7
2041,New Mexico,"White, non-Hispanic",21112.76229508198,75556.885245902,5262.17
2041,New Mexico,Overall,21112.76229508198,75556.885245902,6071.53
2041,New Mexico,Asian or Pacific Islander,21112.76229508198,75556.885245902,43.26
2041,New Mexico,Hispanic,21112.76229508198,75556.885245902,416.52
2041,New Mexico,Asian or Pacific Islander,21112.76229508198,75556.885245902,38.21
2042,New Mexico,Male,21622.34098360664,76684.95081967255,3078.06
2042,New Mexico,"Black, non-Hispanic",21622.34098360664,76684.95081967255,215.76
2042,New Mexico,Female,21622.34098360664,76684.95081967255,2825.85
2042,New Mexico,"White, non-Hispanic",21622.34098360664,76684.95081967255,5264.48
2042,New Mexico,Overall,21622.34098360664,76684.95081967255,6097.43
2042,New Mexico,Asian or Pacific Islander,21622.34098360664,76684.95081967255,43.52
2042,New Mexico,Hispanic,21622.34098360664,76684.95081967255,417.28
2042,New Mexico,Asian or Pacific Islander,21622.34098360664,76684.95081967255,37.8
2043,New Mexico,Male,22131.91967213119,77813.0163934431,3062.36
2043,New Mexico,"Black, non-Hispanic",22131.91967213119,77813.0163934431,223.84
2043,New Mexico,Female,22131.91967213119,77813.0163934431,2812.37
2043,New Mexico,"White, non-Hispanic",22131.91967213119,77813.0163934431,5197.17
2043,New Mexico,Overall,22131.91967213119,77813.0163934431,6022.04
2043,New Mexico,Asian or Pacific Islander,22131.91967213119,77813.0163934431,44.45
2043,New Mexico,Hispanic,22131.91967213119,77813.0163934431,417.16
2043,New Mexico,Asian or Pacific Islander,22131.91967213119,77813.0163934431,36.65
2044,New Mexico,Male,22641.498360655853,78941.08196721366,3022.32
2044,New Mexico,"Black, non-Hispanic",22641.498360655853,78941.08196721366,222.17
2044,New Mexico,Female,22641.498360655853,78941.08196721366,2811.78
2044,New Mexico,"White, non-Hispanic",22641.498360655853,78941.08196721366,5191.69
2044,New Mexico,Overall,22641.498360655853,78941.08196721366,6022.04
2044,New Mexico,Asian or Pacific Islander,22641.498360655853,78941.08196721366,44.35
2044,New Mexico,Hispanic,22641.498360655853,78941.08196721366,418.47
2044,New Mexico,Asian or Pacific Islander,22641.498360655853,78941.08196721366,37.89
2045,New Mexico,Male,23151.0770491804,80069.14754098374,2979.59
2045,New Mexico,"Black, non-Hispanic",23151.0770491804,80069.14754098374,222.43
2045,New Mexico,Female,23151.0770491804,80069.14754098374,2795.2
2045,New Mexico,"White, non-Hispanic",23151.0770491804,80069.14754098374,5178.85
2045,New Mexico,Overall,23151.0770491804,80069.14754098374,6006.19
2045,New Mexico,Asian or Pacific Islander,23151.0770491804,80069.14754098374,43.92
2045,New Mexico,Hispanic,23151.0770491804,80069.14754098374,418.47
2045,New Mexico,Asian or Pacific Islander,23151.0770491804,80069.14754098374,36.96
2046,New Mexico,Male,23660.655737704947,81197.2131147543,2925.46
2046,New Mexico,"Black, non-Hispanic",23660.655737704947,81197.2131147543,229.16
2046,New Mexico,Female,23660.655737704947,81197.2131147543,2794.37
2046,New Mexico,"White, non-Hispanic",23660.655737704947,81197.2131147543,5131.06
2046,New Mexico,Overall,23660.655737704947,81197.2131147543,5964.67
2046,New Mexico,Asian or Pacific Islander,23660.655737704947,81197.2131147543,44.31
2046,New Mexico,Hispanic,23660.655737704947,81197.2131147543,418.47
2046,New Mexico,Asian or Pacific Islander,23660.655737704947,81197.2131147543,36.92
2047,New Mexico,Male,24170.23442622961,82325.27868852485,2916.35
2047,New Mexico,"Black, non-Hispanic",24170.23442622961,82325.27868852485,236.98
2047,New Mexico,Female,24170.23442622961,82325.27868852485,2789.75
2047,New Mexico,"White, non-Hispanic",24170.23442622961,82325.27868852485,5123.72
2047,New Mexico,Overall,24170.23442622961,82325.27868852485,5938.58
2047,New Mexico,Asian or Pacific Islander,24170.23442622961,82325.27868852485,44.82
2047,New Mexico,Hispanic,24170.23442622961,82325.27868852485,418.98
2047,New Mexico,Asian or Pacific Islander,24170.23442622961,82325.27868852485,37.21
2048,New Mexico,Male,24679.81311475416,83453.3442622954,2875.47
2048,New Mexico,"Black, non-Hispanic",24679.81311475416,83453.3442622954,239.18
2048,New Mexico,Female,24679.81311475416,83453.3442622954,2794.25
2048,New Mexico,"White, non-Hispanic",24679.81311475416,83453.3442622954,5086.12
2048,New Mexico,Overall,24679.81311475416,83453.3442622954,5863.67
2048,New Mexico,Asian or Pacific Islander,24679.81311475416,83453.3442622954,45.18
2048,New Mexico,Hispanic,24679.81311475416,83453.3442622954,419.17
2048,New Mexico,Asian or Pacific Islander,24679.81311475416,83453.3442622954,37.14
2049,New Mexico,Male,25189.391803278704,84581.40983606596,2878.89
2049,New Mexico,"Black, non-Hispanic",25189.391803278704,84581.40983606596,294.38
2049,New Mexico,Female,25189.391803278704,84581.40983606596,2808.94
2049,New Mexico,"White, non-Hispanic",25189.391803278704,84581.40983606596,5084.28
2049,New Mexico,Overall,25189.391803278704,84581.40983606596,5867.18
2049,New Mexico,Asian or Pacific Islander,25189.391803278704,84581.40983606596,45.33
2049,New Mexico,Hispanic,25189.391803278704,84581.40983606596,419.36
2049,New Mexico,Asian or Pacific Islander,25189.391803278704,84581.40983606596,37.14
2050,New Mexico,Male,25698.970491803368,85709.47540983651,2862.29
2050,New Mexico,"Black, non-Hispanic",25698.970491803368,85709.47540983651,344.05
2050,New Mexico,Female,25698.970491803368,85709.47540983651,2821.56
2050,New Mexico,"White, non-Hispanic",25698.970491803368,85709.47540983651,5062.47
2050,New Mexico,Overall,25698.970491803368,85709.47540983651,5863.67
2050,New Mexico,Asian or Pacific Islander,25698.970491803368,85709.47540983651,45.41
2050,New Mexico,Hispanic,25698.970491803368,85709.47540983651,415.42
2050,New Mexico,Asian or Pacific Islander,25698.970491803368,85709.47540983651,37.38
2021,New York,Male,138726.18420640938,73777.6090695858,6213.95
2021,New York,"Black, non-Hispanic",138726.18420640938,73777.6090695858,1106.63
2021,New York,Female,138726.18420640938,73777.6090695858,6634.6
2021,New York,"White, non-Hispanic",138726.18420640938,73777.6090695858,10897.14
2021,New York,Overall,138726.18420640938,73777.6090695858,12852.4
2021,New York,Asian or Pacific Islander,138726.18420640938,73777.6090695858,78.26
2021,New York,Hispanic,138726.18420640938,73777.6090695858,848.43
2021,New York,Asian or Pacific Islander,138726.18420640938,73777.6090695858,343.72
2022,New York,Male,143016.9882720858,76345.8483189987,6213.95
2022,New York,"Black, non-Hispanic",143016.9882720858,76345.8483189987,1098.09
2022,New York,Female,143016.9882720858,76345.8483189987,6634.6
2022,New York,"White, non-Hispanic",143016.9882720858,76345.8483189987,10984.85
2022,New York,Overall,143016.9882720858,76345.8483189987,13110.08
2022,New York,Asian or Pacific Islander,143016.9882720858,76345.8483189987,78.26
2022,New York,Hispanic,143016.9882720858,76345.8483189987,848.43
2022,New York,Asian or Pacific Islander,143016.9882720858,76345.8483189987,343.72
2023,New York,Male,147307.7923377622,78914.08756841253,6213.95
2023,New York,"Black, non-Hispanic",147307.7923377622,78914.08756841253,1116.74
2023,New York,Female,147307.7923377622,78914.08756841253,6590.82
2023,New York,"White, non-Hispanic",147307.7923377622,78914.08756841253,10984.85
2023,New York,Overall,147307.7923377622,78914.08756841253,13107.21
2023,New York,Asian or Pacific Islander,147307.7923377622,78914.08756841253,100.56
2023,New York,Hispanic,147307.7923377622,78914.08756841253,904.74
2023,New York,Asian or Pacific Islander,147307.7923377622,78914.08756841253,384.47
2024,New York,Male,151598.5964034386,81482.32681782637,6213.95
2024,New York,"Black, non-Hispanic",151598.5964034386,81482.32681782637,1117.46
2024,New York,Female,151598.5964034386,81482.32681782637,6591.48
2024,New York,"White, non-Hispanic",151598.5964034386,81482.32681782637,10984.85
2024,New York,Overall,151598.5964034386,81482.32681782637,13109.54
2024,New York,Asian or Pacific Islander,151598.5964034386,81482.32681782637,100.77
2024,New York,Hispanic,151598.5964034386,81482.32681782637,904.74
2024,New York,Asian or Pacific Islander,151598.5964034386,81482.32681782637,383.02
2025,New York,Male,155889.400469115,84050.5660672402,6213.95
2025,New York,"Black, non-Hispanic",155889.400469115,84050.5660672402,1116.66
2025,New York,Female,155889.400469115,84050.5660672402,6591.48
2025,New York,"White, non-Hispanic",155889.400469115,84050.5660672402,10984.85
2025,New York,Overall,155889.400469115,84050.5660672402,13109.87
2025,New York,Asian or Pacific Islander,155889.400469115,84050.5660672402,115.22
2025,New York,Hispanic,155889.400469115,84050.5660672402,904.74
2025,New York,Asian or Pacific Islander,155889.400469115,84050.5660672402,395.25
2026,New York,Male,160180.2045347914,86618.8053166531,6213.95
2026,New York,"Black, non-Hispanic",160180.2045347914,86618.8053166531,1116.66
2026,New York,Female,160180.2045347914,86618.8053166531,6591.48
2026,New York,"White, non-Hispanic",160180.2045347914,86618.8053166531,10984.85
2026,New York,Overall,160180.2045347914,86618.8053166531,13109.87
2026,New York,Asian or Pacific Islander,160180.2045347914,86618.8053166531,115.22
2026,New York,Hispanic,160180.2045347914,86618.8053166531,904.74
2026,New York,Asian or Pacific Islander,160180.2045347914,86618.8053166531,395.25
2027,New York,Male,164471.00860046782,89187.04456606694,6213.95
2027,New York,"Black, non-Hispanic",164471.00860046782,89187.04456606694,1116.66
2027,New York,Female,164471.00860046782,89187.04456606694,6591.48
2027,New York,"White, non-Hispanic",164471.00860046782,89187.04456606694,10984.85
2027,New York,Overall,164471.00860046782,89187.04456606694,13109.87
2027,New York,Asian or Pacific Islander,164471.00860046782,89187.04456606694,115.22
2027,New York,Hispanic,164471.00860046782,89187.04456606694,904.74
2027,New York,Asian or Pacific Islander,164471.00860046782,89187.04456606694,395.25
2028,New York,Male,168761.81266614422,91755.28381548075,6213.95
2028,New York,"Black, non-Hispanic",168761.81266614422,91755.28381548075,1116.66
2028,New York,Female,168761.81266614422,91755.28381548075,6591.48
2028,New York,"White, non-Hispanic",168761.81266614422,91755.28381548075,10984.85
2028,New York,Overall,168761.81266614422,91755.28381548075,13109.87
2028,New York,Asian or Pacific Islander,168761.81266614422,91755.28381548075,115.22
2028,New York,Hispanic,168761.81266614422,91755.28381548075,904.74
2028,New York,Asian or Pacific Islander,168761.81266614422,91755.28381548075,395.25
2029,New York,Male,173052.61673182063,94323.5230648946,6213.95
2029,New York,"Black, non-Hispanic",173052.61673182063,94323.5230648946,1116.66
2029,New York,Female,173052.61673182063,94323.5230648946,6591.48
2029,New York,"White, non-Hispanic",173052.61673182063,94323.5230648946,10984.85
2029,New York,Overall,173052.61673182063,94323.5230648946,13109.87
2029,New York,Asian or Pacific Islander,173052.61673182063,94323.5230648946,115.22
2029,New York,Hispanic,173052.61673182063,94323.5230648946,904.74
2029,New York,Asian or Pacific Islander,173052.61673182063,94323.5230648946,395.25
2030,New York,Male,177343.42079749703,96891.7623143075,6213.95
2030,New York,"Black, non-Hispanic",177343.42079749703,96891.7623143075,1116.66
2030,New York,Female,177343.42079749703,96891.7623143075,6591.48
2030,New York,"White, non-Hispanic",177343.42079749703,96891.7623143075,10984.85
2030,New York,Overall,177343.42079749703,96891.7623143075,13109.87
2030,New York,Asian or Pacific Islander,177343.42079749703,96891.7623143075,115.22
2030,New York,Hispanic,177343.42079749703,96891.7623143075,904.74
2030,New York,Asian or Pacific Islander,177343.42079749703,96891.7623143075,395.25
2031,New York,Male,181634.22486317344,99460.00156372134,6213.95
2031,New York,"Black, non-Hispanic",181634.22486317344,99460.00156372134,1116.66
2031,New York,Female,181634.22486317344,99460.00156372134,6591.48
2031,New York,"White, non-Hispanic",181634.22486317344,99460.00156372134,10984.85
2031,New York,Overall,181634.22486317344,99460.00156372134,13109.87
2031,New York,Asian or Pacific Islander,181634.22486317344,99460.00156372134,115.22
2031,New York,Hispanic,181634.22486317344,99460.00156372134,904.74
2031,New York,Asian or Pacific Islander,181634.22486317344,99460.00156372134,395.25
2032,New York,Male,185925.02892884985,102028.24081313515,6213.95
2032,New York,"Black, non-Hispanic",185925.02892884985,102028.24081313515,1116.66
2032,New York,Female,185925.02892884985,102028.24081313515,6591.48
2032,New York,"White, non-Hispanic",185925.02892884985,102028.24081313515,10984.85
2032,New York,Overall,185925.02892884985,102028.24081313515,13109.87
2032,New York,Asian or Pacific Islander,185925.02892884985,102028.24081313515,115.22
2032,New York,Hispanic,185925.02892884985,102028.24081313515,904.74
2032,New York,Asian or Pacific Islander,185925.02892884985,102028.24081313515,395.25
2033,New York,Male,190215.83299452625,104596.480062549,6213.95
2033,New York,"Black, non-Hispanic",190215.83299452625,104596.480062549,1116.66
2033,New York,Female,190215.83299452625,104596.480062549,6591.48
2033,New York,"White, non-Hispanic",190215.83299452625,104596.480062549,10984.85
2033,New York,Overall,190215.83299452625,104596.480062549,13109.87
2033,New York,Asian or Pacific Islander,190215.83299452625,104596.480062549,115.22
2033,New York,Hispanic,190215.83299452625,104596.480062549,904.74
2033,New York,Asian or Pacific Islander,190215.83299452625,104596.480062549,395.25
2034,New York,Male,194506.63706020263,107164.7193119619,6213.95
2034,New York,"Black, non-Hispanic",194506.63706020263,107164.7193119619,1116.66
2034,New York,Female,194506.63706020263,107164.7193119619,6591.48
2034,New York,"White, non-Hispanic",194506.63706020263,107164.7193119619,10984.85
2034,New York,Overall,194506.63706020263,107164.7193119619,13109.87
2034,New York,Asian or Pacific Islander,194506.63706020263,107164.7193119619,115.22
2034,New York,Hispanic,194506.63706020263,107164.7193119619,904.74
2034,New York,Asian or Pacific Islander,194506.63706020263,107164.7193119619,395.25
2035,New York,Male,198797.44112587904,109732.95856137574,6213.95
2035,New York,"Black, non-Hispanic",198797.44112587904,109732.95856137574,1116.66
2035,New York,Female,198797.44112587904,109732.95856137574,6591.48
2035,New York,"White, non-Hispanic",198797.44112587904,109732.95856137574,10984.85
2035,New York,Overall,198797.44112587904,109732.95856137574,13109.87
2035,New York,Asian or Pacific Islander,198797.44112587904,109732.95856137574,115.22
2035,New York,Hispanic,198797.44112587904,109732.95856137574,904.74
2035,New York,Asian or Pacific Islander,198797.44112587904,109732.95856137574,395.25
2036,New York,Male,203088.24519155547,112301.19781078956,6213.95
2036,New York,"Black, non-Hispanic",203088.24519155547,112301.19781078956,1116.66
2036,New York,Female,203088.24519155547,112301.19781078956,6591.48
2036,New York,"White, non-Hispanic",203088.24519155547,112301.19781078956,10984.85
2036,New York,Overall,203088.24519155547,112301.19781078956,13109.87
2036,New York,Asian or Pacific Islander,203088.24519155547,112301.19781078956,115.22
2036,New York,Hispanic,203088.24519155547,112301.19781078956,904.74
2036,New York,Asian or Pacific Islander,203088.24519155547,112301.19781078956,395.25
2037,New York,Male,207379.04925723188,114869.4370602034,6213.95
2037,New York,"Black, non-Hispanic",207379.04925723188,114869.4370602034,1116.66
2037,New York,Female,207379.04925723188,114869.4370602034,6591.48
2037,New York,"White, non-Hispanic",207379.04925723188,114869.4370602034,10984.85
2037,New York,Overall,207379.04925723188,114869.4370602034,13109.87
2037,New York,Asian or Pacific Islander,207379.04925723188,114869.4370602034,115.22
