State,Year,Medicaid_Spending,Median_Income
Nevada,2048,24567.47500765603,131048.18741706107
Nevada,2049,25156.877743373392,133387.157780122
Nevada,2050,25746.280479090987,135726.12814318296
New Hampshire,2021,4472.897341888165,88732.25481209904
New Hampshire,2022,4710.461044912867,91086.83776351996
New Hampshire,2023,4948.024747937627,93441.42071493994
New Hampshire,2024,5185.588450962387,95796.00366636086
New Hampshire,2025,5423.152153987146,98150.58661778178
New Hampshire,2026,5660.715857011906,100505.1695692027
New Hampshire,2027,5898.279560036608,102859.75252062362
New Hampshire,2028,6135.843263061368,105214.3354720436
New Hampshire,2029,6373.406966086128,107568.91842346452
New Hampshire,2030,6610.970669110888,109923.50137488544
New Hampshire,2031,6848.534372135589,112278.08432630636
New Hampshire,2032,7086.098075160349,114632.66727772634
New Hampshire,2033,7323.661778185109,116987.25022914726
New Hampshire,2034,7561.225481209869,119341.83318056818
New Hampshire,2035,7798.789184234629,121696.4161319891
New Hampshire,2036,8036.352887259331,124050.99908341002
New Hampshire,2037,8273.91659028409,126405.58203483
New Hampshire,2038,8511.48029330885,128760.16498625092
New Hampshire,2039,8749.04399633361,131114.74793767184
New Hampshire,2040,8986.60769935837,133469.33088909276
New Hampshire,2041,9224.171402383072,135823.91384051368
New Hampshire,2042,9461.735105407832,138178.49679193366
New Hampshire,2043,9699.298808432592,140533.07974335458
New Hampshire,2044,9936.862511457352,142887.6626947755
New Hampshire,2045,10174.426214482111,145242.24564619642
New Hampshire,2046,10411.989917506813,147596.8285976164
New Hampshire,2047,10649.553620531573,149951.41154903732
New Hampshire,2048,10887.117323556333,152305.99450045824
New Hampshire,2049,11124.681026581093,154660.57745187916
New Hampshire,2050,11362.244729605853,157015.16040330008
New Jersey,2021,31685.89275893662,85369.01924839616
New Jersey,2022,33015.18698441796,87997.3510540789
New Jersey,2023,34344.4812098993,90625.68285976164
New Jersey,2024,35673.77543538064,93254.01466544438
New Jersey,2025,37003.06966086151,95882.34647112712
New Jersey,2026,38332.36388634285,98510.67827680986
New Jersey,2027,39661.65811182419,101139.0100824926
New Jersey,2028,40990.95233730553,103767.34188817535
New Jersey,2029,42320.2465627864,106395.67369385902
New Jersey,2030,43649.54078826774,109024.00549954176
New Jersey,2031,44978.83501374908,111652.3373052245
New Jersey,2032,46308.12923922995,114280.66911090724
New Jersey,2033,47637.42346471129,116909.00091658998
New Jersey,2034,48966.71769019263,119537.33272227272
New Jersey,2035,50296.01191567397,122165.66452795547
New Jersey,2036,51625.30614115484,124793.9963336382
New Jersey,2037,52954.60036663618,127422.32813932188
New Jersey,2038,54283.89459211752,130050.65994500462
New Jersey,2039,55613.18881759839,132678.99175068736
New Jersey,2040,56942.48304307973,135307.3235563701
New Jersey,2041,58271.77726856107,137935.65536205284
New Jersey,2042,59601.07149404241,140563.98716773558
New Jersey,2043,60930.36571952328,143192.31897341833
New Jersey,2044,62259.65994500462,145820.65077910107
New Jersey,2045,63588.95417048596,148448.98258478474
New Jersey,2046,64918.2483959673,151077.31439046748
New Jersey,2047,66247.54262144817,153705.64619615022
New Jersey,2048,67576.83684692951,156333.97800183296
New Jersey,2049,68906.13107241085,158962.3098075157
New Jersey,2050,70235.42529789172,161590.64161319844
New Mexico,2021,10981.147565645399,52744.213621444535
New Mexico,2022,11513.302789934212,53928.76641137898
New Mexico,2023,12045.458014223026,55113.319201313425
New Mexico,2024,12577.61323851184,56297.87199124787
New Mexico,2025,13109.768462800654,57482.42478118185
New Mexico,2026,13641.923687089467,58666.977571116295
New Mexico,2027,14174.078911378514,59851.53036105074
New Mexico,2028,14706.234135667328,61036.083150985185
New Mexico,2029,15238.389359956142,62220.63594091963
New Mexico,2030,15770.544584244955,63405.18873085361
New Mexico,2031,16302.69980853377,64589.741520788055
New Mexico,2032,16834.855032822583,65774.2943107225
New Mexico,2033,17367.010257111397,66958.84710065695
New Mexico,2034,17899.16548140021,68143.39989059139
New Mexico,2035,18431.320705689257,69327.95268052584
New Mexico,2036,18963.47592997807,70512.50547045982
New Mexico,2037,19495.631154266885,71697.05826039426
New Mexico,2038,20027.7863785557,72881.6110503287
New Mexico,2039,20559.941602844512,74066.16384026315
New Mexico,2040,21092.096827133326,75250.7166301976
New Mexico,2041,21624.25205142214,76435.26942013158
New Mexico,2042,22156.407275710953,77619.82221006602
New Mexico,2043,22688.562499999767,78804.37500000047
New Mexico,2044,23220.717724288814,79988.92778993491
New Mexico,2045,23752.872948577628,81173.48057986936
New Mexico,2046,24285.02817286644,82358.03336980334
New Mexico,2047,24817.183397155255,83542.58615973778
New Mexico,2048,25349.33862144407,84727.13894967223
New Mexico,2049,25881.493845732883,85911.69173960667
New Mexico,2050,26413.649070021696,87096.24452954112
New York,2021,140692.80040014163,73645.10533129424
New York,2022,145288.9295045305,76268.79604566377
New York,2023,149885.05860892124,78892.4867600333
New York,2024,154481.18771331012,81516.17747440375
New York,2025,159077.31681770086,84139.86818877328
New York,2026,163673.44592208974,86763.55890314281
New York,2027,168269.57502648048,89387.24961751234
New York,2028,172865.70413086936,92010.9403318828
New York,2029,177461.8332352601,94634.63104625233
New York,2030,182057.96233964898,97258.32176062185
New York,2031,186654.09144403972,99882.01247499138
New York,2032,191250.2205484286,102505.70318936184
New York,2033,195846.34965281934,105129.39390373137
New York,2034,200442.4787572082,107753.0846181009
New York,2035,205038.60786159895,110376.77533247136
New York,2036,209634.73696598783,113000.46604684088
New York,2037,214230.86607037857,115624.15676121041
New York,2038,218826.99517476745,118247.84747557994
New York,2039,223423.1242791582,120871.5381899504
New York,2040,228019.25338354707,123495.22890431993
New York,2041,232615.3824879378,126118.91961868946
New York,2042,237211.5115923267,128742.61033305898
New York,2043,241807.64069671743,131366.30104742944
New York,2044,246403.7698011063,133989.99176179897
New York,2045,250999.89890549704,136613.6824761685
New York,2046,255596.02800988592,139237.37319053803
New York,2047,260192.15711427666,141861.0639049085
New York,2048,264788.28621866554,144484.754619278
New York,2049,269384.4153230544,147108.44533364754
New York,2050,273980.54442744516,149732.136048018
North Carolina,2021,28111.85464307014,61344.964284075424
North Carolina,2022,28848.835951481247,63374.33883475838
North Carolina,2023,29585.81725989259,65403.71338544134
North Carolina,2024,30322.798568303697,67433.0879361243
North Carolina,2025,31059.779876714805,69462.46248680726
North Carolina,2026,31796.761185126146,71491.83703749022
North Carolina,2027,32533.742493537255,73521.21158817317
North Carolina,2028,33270.723801948596,75550.58613885613
North Carolina,2029,34007.705110359704,77579.96068953909
North Carolina,2030,34744.686418771045,79609.33524022205
North Carolina,2031,35481.66772718215,81638.709790905
North Carolina,2032,36218.649035593495,83668.08434158796
North Carolina,2033,36955.6303440046,85697.45889227092
North Carolina,2034,37692.611652415944,87726.83344295388
North Carolina,2035,38429.59296082705,89756.20799363684
North Carolina,2036,39166.574269238394,91785.5825443198
North Carolina,2037,39903.5555776495,93814.95709500276
North Carolina,2038,40640.53688606061,95844.33164568571
North Carolina,2039,41377.51819447195,97873.70619636867
North Carolina,2040,42114.49950288306,99903.08074705163
North Carolina,2041,42851.4808112944,101932.45529773459
North Carolina,2042,43588.46211970551,103961.82984841755
North Carolina,2043,44325.44342811685,105991.2043991005
North Carolina,2044,45062.42473652796,108020.57894978346
North Carolina,2045,45799.4060449393,110049.95350046642
North Carolina,2046,46536.38735335041,112079.32805114938
North Carolina,2047,47273.36866176175,114108.70260183234
North Carolina,2048,48010.34997017286,116138.0771525153
North Carolina,2049,48747.331278583966,118167.45170319825
North Carolina,2050,49484.31258699531,120196.82625388121
North Dakota,2021,2685.2758936755126,67738.94592117332
North Dakota,2022,2811.6984417964995,69076.96608615946
North Dakota,2023,2938.1209899174864,70414.9862511456
North Dakota,2024,3064.5435380385024,71753.00641613174
North Dakota,2025,3190.9660861594894,73091.02658111835
North Dakota,2026,3317.3886342804763,74429.04674610449
North Dakota,2027,3443.811182401463,75767.06691109063
North Dakota,2028,3570.23373052245,77105.08707607677
North Dakota,2029,3696.656278643437,78443.10724106338
North Dakota,2030,3823.078826764424,79781.12740604952
North Dakota,2031,3949.5013748854108,81119.14757103566
North Dakota,2032,4075.9239230063977,82457.1677360218
North Dakota,2033,4202.346471127385,83795.18790100794
North Dakota,2034,4328.769019248401,85133.20806599455
North Dakota,2035,4455.1915673693875,86471.22823098069
North Dakota,2036,4581.614115490374,87809.24839596683
North Dakota,2037,4708.036663611361,89147.26856095297
North Dakota,2038,4834.459211732348,90485.28872593958
North Dakota,2039,4960.881759853335,91823.30889092572
North Dakota,2040,5087.304307974322,93161.32905591186
North Dakota,2041,5213.726856095309,94499.349220898
North Dakota,2042,5340.149404216296,95837.36938588461
North Dakota,2043,5466.571952337283,97175.38955087075
North Dakota,2044,5592.994500458299,98513.40971585689
North Dakota,2045,5719.417048579286,99851.42988084303
North Dakota,2046,5845.8395967002725,101189.45004582964
North Dakota,2047,5972.262144821259,102527.47021081578
North Dakota,2048,6098.684692942246,103865.49037580192
North Dakota,2049,6225.107241063233,105203.51054078806
North Dakota,2050,6351.52978918422,106541.5307057742
Ohio,2021,47312.34097441705,67075.69242854416
Ohio,2022,49135.6700230306,69389.57206362858
Ohio,2023,50958.99907164415,71703.451698713
Ohio,2024,52782.32812025817,74017.33133379743
Ohio,2025,54605.65716887172,76331.21096888278
Ohio,2026,56428.986217485275,78645.0906039672
Ohio,2027,58252.31526609929,80958.97023905162
Ohio,2028,60075.644314712845,83272.84987413697
Ohio,2029,61898.9733633264,85586.72950922139
Ohio,2030,63722.302411940414,87900.60914430581
Ohio,2031,65545.63146055397,90214.48877939116
Ohio,2032,67368.96050916752,92528.36841447558
Ohio,2033,69192.28955778154,94842.24804956
Ohio,2034,71015.61860639509,97156.12768464535
Ohio,2035,72838.94765500864,99470.00731972978
Ohio,2036,74662.27670362266,101783.8869548142
Ohio,2037,76485.60575223621,104097.76658989955
Ohio,2038,78308.93480085023,106411.64622498397
Ohio,2039,80132.26384946378,108725.52586006839
Ohio,2040,81955.59289807733,111039.40549515281
Ohio,2041,83778.92194669135,113353.28513023816
Ohio,2042,85602.2509953049,115667.16476532258
Ohio,2043,87425.58004391845,117981.044400407
Ohio,2044,89248.90909253247,120294.92403549235
Ohio,2045,91072.23814114602,122608.80367057677
Ohio,2046,92895.56718975957,124922.6833056612
Ohio,2047,94718.89623837359,127236.56294074655
Ohio,2048,96542.22528698714,129550.44257583097
Ohio,2049,98365.5543356007,131864.3222109154
Ohio,2050,100188.88338421471,134178.20184600074
Oklahoma,2021,10177.189869160182,57076.92644041637
Oklahoma,2022,10326.327520096907,58267.41296962835
Oklahoma,2023,10475.465171033633,59457.89949883986
Oklahoma,2024,10624.602821970358,60648.38602805184
Oklahoma,2025,10773.740472907084,61838.87255726382
Oklahoma,2026,10922.87812384381,63029.3590864758
Oklahoma,2027,11072.015774780535,64219.84561568778
Oklahoma,2028,11221.153425717319,65410.33214489976
Oklahoma,2029,11370.291076654044,66600.81867411174
Oklahoma,2030,11519.42872759077,67791.30520332372
Oklahoma,2031,11668.566378527496,68981.7917325357
Oklahoma,2032,11817.704029464221,70172.27826174768
Oklahoma,2033,11966.841680400947,71362.76479095919
Oklahoma,2034,12115.979331337672,72553.25132017117
Oklahoma,2035,12265.116982274398,73743.73784938315
Oklahoma,2036,12414.254633211181,74934.22437859513
Oklahoma,2037,12563.392284147907,76124.71090780711
Oklahoma,2038,12712.529935084633,77315.19743701909
Oklahoma,2039,12861.667586021358,78505.68396623107
Oklahoma,2040,13010.805236958084,79696.17049544305
Oklahoma,2041,13159.94288789481,80886.65702465503
Oklahoma,2042,13309.080538831535,82077.143553867
Oklahoma,2043,13458.21818976826,83267.63008307852
Oklahoma,2044,13607.355840705044,84458.1166122905
Oklahoma,2045,13756.49349164177,85648.60314150248
Oklahoma,2046,13905.631142578495,86839.08967071446
Oklahoma,2047,14054.76879351522,88029.57619992644
Oklahoma,2048,14203.906444451946,89220.06272913842
Oklahoma,2049,14353.044095388672,90410.5492583504
Oklahoma,2050,14502.181746325397,91601.03578756237
Oregon,2021,19958.02749770833,77558.4142988082
Oregon,2022,21140.64436296979,80479.17506874446
Oregon,2023,22323.261228230782,83399.93583867978
Oregon,2024,23505.87809349224,86320.69660861604
Oregon,2025,24688.494958753232,89241.45737855136
Oregon,2026,25871.11182401469,92162.21814848762
Oregon,2027,27053.728689275682,95082.97891842294
Oregon,2028,28236.34555453714,98003.7396883592
Oregon,2029,29418.962419798132,100924.50045829453
Oregon,2030,30601.57928505959,103845.26122823078
Oregon,2031,31784.196150320582,106766.02199816704
Oregon,2032,32966.81301558204,109686.78276810236
Oregon,2033,34149.42988084303,112607.54353803862
Oregon,2034,35332.04674610449,115528.30430797394
Oregon,2035,36514.66361136548,118449.0650779102
Oregon,2036,37697.28047662694,121369.82584784552
Oregon,2037,38879.89734188793,124290.58661778178
Oregon,2038,40062.51420714939,127211.3473877171
Oregon,2039,41245.13107241038,130132.10815765336
Oregon,2040,42427.74793767184,133052.86892758962
Oregon,2041,43610.36480293283,135973.62969752494
Oregon,2042,44792.98166819429,138894.3904674612
Oregon,2043,45975.59853345528,141815.15123739652
Oregon,2044,47158.21539871674,144735.91200733278
Oregon,2045,48340.83226397773,147656.6727772681
Oregon,2046,49523.44912923919,150577.43354720436
Oregon,2047,50706.06599450018,153498.19431713969
Oregon,2048,51888.68285976164,156418.95508707594
Oregon,2049,53071.2997250231,159339.7158570122
Oregon,2050,54253.91659028409,162260.47662694752
Pennsylvania,2021,62534.91384051368,72831.3748854259
Pennsylvania,2022,65426.04766269494,75162.21814848762
Pennsylvania,2023,68317.1814848762,77493.0614115484
Pennsylvania,2024,71208.31530705746,79823.90467461012
Pennsylvania,2025,74099.44912923966,82154.74793767184
Pennsylvania,2026,76990.58295142092,84485.59120073263
Pennsylvania,2027,79881.71677360218,86816.43446379434
Pennsylvania,2028,82772.85059578344,89147.27772685606
Pennsylvania,2029,85663.9844179647,91478.12098991685
Pennsylvania,2030,88555.1182401469,93808.96425297856
Pennsylvania,2031,91446.25206232816,96139.80751604028
Pennsylvania,2032,94337.38588450942,98470.65077910107
Pennsylvania,2033,97228.51970669068,100801.49404216278
Pennsylvania,2034,100119.65352887288,103132.3373052245
Pennsylvania,2035,103010.78735105414,105463.18056828529
Pennsylvania,2036,105901.9211732354,107794.023831347
Pennsylvania,2037,108793.05499541666,110124.86709440872
Pennsylvania,2038,111684.18881759886,112455.7103574695
Pennsylvania,2039,114575.32263978012,114786.55362053122
Pennsylvania,2040,117466.45646196138,117117.39688359294
Pennsylvania,2041,120357.59028414264,119448.24014665373
Pennsylvania,2042,123248.72410632484,121779.08340971544
Pennsylvania,2043,126139.8579285061,124109.92667277716
Pennsylvania,2044,129030.99175068736,126440.76993583795
Pennsylvania,2045,131922.12557286862,128771.61319889966
Pennsylvania,2046,134813.25939505082,131102.45646196138
Pennsylvania,2047,137704.39321723208,133433.29972502217
Pennsylvania,2048,140595.52703941334,135764.14298808388
Pennsylvania,2049,143486.6608615946,138094.9862511456
Pennsylvania,2050,146377.79468377586,140425.8295142064
Rhode Island,2021,5200.721377912851,76363.53191489354
Rhode Island,2022,5359.118541033473,78983.98581560329
Rhode Island,2023,5517.515704154037,81604.4397163121
Rhode Island,2024,5675.912867274601,84224.89361702185
Rhode Island,2025,5834.310030395165,86845.34751773067
Rhode Island,2026,5992.707193515729,89465.80141843949
Rhode Island,2027,6151.104356636293,92086.25531914923
Rhode Island,2028,6309.501519756857,94706.70921985805
Rhode Island,2029,6467.898682877421,97327.1631205678
Rhode Island,2030,6626.295845997985,99947.61702127662
Rhode Island,2031,6784.6930091185495,102568.07092198636
Rhode Island,2032,6943.090172239114,105188.52482269518
Rhode Island,2033,7101.487335359678,107808.97872340493
Rhode Island,2034,7259.884498480242,110429.43262411375
Rhode Island,2035,7418.281661600806,113049.88652482256
Rhode Island,2036,7576.67882472137,115670.34042553231
Rhode Island,2037,7735.075987841934,118290.79432624113
Rhode Island,2038,7893.473150962498,120911.24822695088
Rhode Island,2039,8051.870314083062,123531.7021276597
Rhode Island,2040,8210.267477203684,126152.15602836944
Rhode Island,2041,8368.664640324248,128772.60992907826
Rhode Island,2042,8527.061803444813,131393.06382978708
Rhode Island,2043,8685.458966565377,134013.51773049682
Rhode Island,2044,8843.85612968594,136633.97163120564
Rhode Island,2045,9002.253292806505,139254.4255319154
Rhode Island,2046,9160.650455927069,141874.8794326242
Rhode Island,2047,9319.047619047633,144495.33333333395
Rhode Island,2048,9477.444782168197,147115.78723404277
Rhode Island,2049,9635.841945288761,149736.2411347516
Rhode Island,2050,9794.239108409325,152356.69503546134
South Carolina,2021,12691.975809452939,64665.470785262994
South Carolina,2022,13083.745378985303,67203.48095769808
South Carolina,2023,13475.51494851755,69741.49113013316
South Carolina,2024,13867.284518049913,72279.50130256824
South Carolina,2025,14259.05408758216,74817.51147500426
South Carolina,2026,14650.823657114524,77355.52164743934
South Carolina,2027,15042.593226646888,79893.53181987442
South Carolina,2028,15434.362796179135,82431.5419923095
South Carolina,2029,15826.132365711499,84969.55216474459
South Carolina,2030,16217.901935243746,87507.56233717967
South Carolina,2031,16609.67150477611,90045.57250961475
South Carolina,2032,17001.441074308474,92583.58268204983
South Carolina,2033,17393.21064384072,95121.59285448492
South Carolina,2034,17784.980213373085,97659.60302692093
South Carolina,2035,18176.74978290533,100197.61319935601
South Carolina,2036,18568.519352437695,102735.6233717911
South Carolina,2037,18960.288921969943,105273.63354422618
South Carolina,2038,19352.058491502306,107811.64371666126
South Carolina,2039,19743.82806103467,110349.65388909634
South Carolina,2040,20135.597630566917,112887.66406153142
South Carolina,2041,20527.36720009928,115425.6742339665
South Carolina,2042,20919.13676963153,117963.68440640159
South Carolina,2043,21310.906339163892,120501.69457883667
South Carolina,2044,21702.675908696256,123039.70475127269
South Carolina,2045,22094.445478228503,125577.71492370777
South Carolina,2046,22486.215047760867,128115.72509614285
South Carolina,2047,22877.984617293114,130653.73526857793
South Carolina,2048,23269.754186825478,133191.74544101302
South Carolina,2049,23661.52375635784,135729.7556134481
South Carolina,2050,24053.29332589009,138267.76578588318
South Dakota,2021,1814.8414298808348,67726.22364802891
South Dakota,2022,1855.9175068744225,69740.17415215401
South Dakota,2023,1896.9935838680103,71754.12465627864
South Dakota,2024,1938.0696608615835,73768.07516040327
South Dakota,2025,1979.1457378551713,75782.0256645279
South Dakota,2026,2020.221814848759,77795.97616865253
South Dakota,2027,2061.297891842347,79809.92667277716
South Dakota,2028,2102.37396883592,81823.87717690179
South Dakota,2029,2143.450045829508,83837.82768102642
South Dakota,2030,2184.5261228230956,85851.77818515105
South Dakota,2031,2225.6021998166834,87865.72868927568
South Dakota,2032,2266.6782768102566,89879.67919340031
South Dakota,2033,2307.7543538038444,91893.62969752494
South Dakota,2034,2348.830430797432,93907.58020164957
South Dakota,2035,2389.9065077910054,95921.5307057742
South Dakota,2036,2430.982584784593,97935.48120989883
South Dakota,2037,2472.058661778181,99949.43171402346
South Dakota,2038,2513.1347387717688,101963.3822181481
South Dakota,2039,2554.210815765342,103977.33272227272
South Dakota,2040,2595.2868927589298,105991.28322639782
South Dakota,2041,2636.3629697525175,108005.23373052245
South Dakota,2042,2677.4390467461053,110019.18423464708
South Dakota,2043,2718.5151237396785,112033.13473877171
South Dakota,2044,2759.5912007332663,114047.08524289634
South Dakota,2045,2800.667277726854,116061.03574702097
South Dakota,2046,2841.743354720442,118074.9862511456
South Dakota,2047,2882.819431714015,120088.93675527023
South Dakota,2048,2923.895508707603,122102.88725939486
South Dakota,2049,2964.9715857011906,124116.83776351949
South Dakota,2050,3006.047662694764,126130.78826764412
Tennessee,2021,18577.28540975123,60492.08149343729
Tennessee,2022,18973.138471845887,62487.1163626397
Tennessee,2023,19368.991533940425,64482.151231842116
Tennessee,2024,19764.84459603508,66477.18610104453
Tennessee,2025,20160.69765812962,68472.22097024694
Tennessee,2026,20556.550720224273,70467.25583944935
Tennessee,2027,20952.403782318812,72462.29070865223
Tennessee,2028,21348.25684441335,74457.32557785464
Tennessee,2029,21744.109906508005,76452.36044705706
Tennessee,2030,22139.962968602544,78447.39531625947
Tennessee,2031,22535.8160306972,80442.43018546188
Tennessee,2032,22931.669092791737,82437.4650546643
Tennessee,2033,23327.522154886392,84432.49992386671
Tennessee,2034,23723.37521698093,86427.53479306912
Tennessee,2035,24119.22827907547,88422.56966227153
Tennessee,2036,24515.081341170124,90417.60453147395
Tennessee,2037,24910.934403264662,92412.63940067636
Tennessee,2038,25306.787465359317,94407.67426987877
Tennessee,2039,25702.640527453856,96402.70913908118
Tennessee,2040,26098.49358954851,98397.7440082836
Tennessee,2041,26494.34665164305,100392.77887748601
Tennessee,2042,26890.199713737587,102387.81374668842
Tennessee,2043,27286.052775832242,104382.84861589083
Tennessee,2044,27681.90583792678,106377.88348509325
Tennessee,2045,28077.758900021436,108372.91835429566
Tennessee,2046,28473.611962115974,110367.95322349807
Tennessee,2047,28869.46502421063,112362.98809270049
Tennessee,2048,29265.318086305168,114358.0229619029
Tennessee,2049,29661.171148399706,116353.05783110531
Tennessee,2050,30057.02421049436,118348.09270030772
Texas,2021,77538.89813161921,68866.41318576643
Texas,2022,80234.2181363795,70919.339521599
Texas,2023,82929.53814113978,72972.26585743157
Texas,2024,85624.85814590007,75025.19219326414
Texas,2025,88320.17815066036,77078.11852909625
Texas,2026,91015.49815542065,79131.04486492882
Texas,2027,93710.81816018093,81183.97120076139
Texas,2028,96406.13816494122,83236.89753659396
Texas,2029,99101.45816970151,85289.82387242606
Texas,2030,101796.7781744618,87342.75020825863
Texas,2031,104492.09817922115,89395.6765440912
Texas,2032,107187.41818398144,91448.6028799233
Texas,2033,109882.73818874173,93501.52921575587
Texas,2034,112578.05819350202,95554.45555158844
Texas,2035,115273.3781982623,97607.38188742101
Texas,2036,117968.69820302259,99660.30822325312
Texas,2037,120664.01820778288,101713.23455908569
Texas,2038,123359.33821254317,103766.16089491826
Texas,2039,126054.65821730345,105819.08723075036
Texas,2040,128749.97822206374,107872.01356658293
Texas,2041,131445.29822682403,109924.9399024155
Texas,2042,134140.61823158432,111977.86623824807
Texas,2043,136835.93823634367,114030.79257408017
Texas,2044,139531.25824110396,116083.71890991321
Texas,2045,142226.57824586425,118136.64524574531
Texas,2046,144921.89825062454,120189.57158157742
Texas,2047,147617.21825538483,122242.49791741045
Texas,2048,150312.5382601451,124295.42425324256
Texas,2049,153007.8582649054,126348.35058907466
Texas,2050,155703.1782696657,128401.2769249077
Utah,2021,5575.438082097215,86237.33356329799
Utah,2022,5805.20213866845,89416.46257330105
Utah,2023,6034.9661952396855,92595.59158330504
Utah,2024,6264.730251810921,95774.7205933081
Utah,2025,6494.494308382156,98953.84960331116
Utah,2026,6724.258364953392,102132.97861331515
Utah,2027,6954.022421524569,105312.10762331821
Utah,2028,7183.786478095804,108491.2366333222
Utah,2029,7413.55053466704,111670.36564332526
Utah,2030,7643.314591238275,114849.49465332832
Utah,2031,7873.078647809511,118028.62366333231
Utah,2032,8102.842704380746,121207.75267333537
Utah,2033,8332.606760951981,124386.88168333936
Utah,2034,8562.370817523217,127566.01069334242
Utah,2035,8792.134874094452,130745.13970334642
Utah,2036,9021.898930665688,133924.26871334948
Utah,2037,9251.662987236923,137103.39772335254
Utah,2038,9481.427043808158,140282.52673335653
Utah,2039,9711.191100379394,143461.6557433596
Utah,2040,9940.95515695063,146640.78475336358
Utah,2041,10170.719213521807,149819.91376336664
Utah,2042,10400.483270093042,152999.0427733697
Utah,2043,10630.247326664277,156178.1717833737
Utah,2044,10860.011383235513,159357.30079337675
Utah,2045,11089.775439806748,162536.42980338074
Utah,2046,11319.539496377984,165715.5588133838
Utah,2047,11549.303552949219,168894.6878233878
Utah,2048,11779.067609520454,172073.81683339085
Utah,2049,12008.83166609169,175252.9458433939
Utah,2050,12238.595722662925,178432.0748533979
Vermont,2021,3360.099908340955,72913.05224564625
Vermont,2022,3418.7745187900873,74808.52428964246
Vermont,2023,3477.4491292392195,76703.99633363867
Vermont,2024,3536.1237396883516,78599.46837763535
Vermont,2025,3594.798350137484,80494.94042163156
Vermont,2026,3653.4729605866014,82390.41246562777
Vermont,2027,3712.1475710357336,84285.88450962398
Vermont,2028,3770.8221814848657,86181.35655362066
Vermont,2029,3829.496791933998,88076.82859761687
Vermont,2030,3888.17140238313,89972.30064161308
Vermont,2031,3946.8460128322477,91867.77268560976
Vermont,2032,4005.52062328138,93763.24472960597
Vermont,2033,4064.195233730512,95658.71677360218
Vermont,2034,4122.869844179644,97554.18881759839
Vermont,2035,4181.544454628776,99449.66086159507
Vermont,2036,4240.219065077894,101345.13290559128
Vermont,2037,4298.893675527026,103240.60494958749
Vermont,2038,4357.568285976158,105136.0769935837
Vermont,2039,4416.24289642529,107031.54903758038
Vermont,2040,4474.9175068744225,108927.02108157659
Vermont,2041,4533.59211732354,110822.4931255728
Vermont,2042,4592.266727772672,112717.96516956901
Vermont,2043,4650.9413382218045,114613.43721356569
Vermont,2044,4709.615948670937,116508.9092575619
Vermont,2045,4768.290559120069,118404.38130155811
Vermont,2046,4826.965169569186,120299.85334555432
Vermont,2047,4885.639780018319,122195.325389551
Vermont,2048,4944.314390467451,124090.79743354721
Vermont,2049,5002.989000916583,125986.26947754342
Vermont,2050,5061.663611365715,127881.7415215401
Virginia,2021,22470.223602484446,81619.50310558919
Virginia,2022,23605.61612206325,83740.15257898904
Virginia,2023,24741.008641641587,85860.80205238983
Virginia,2024,25876.40116122039,87981.45152578969
Virginia,2025,27011.793680799194,90102.10099918954
Virginia,2026,28147.186200377997,92222.7504725894
Virginia,2027,29282.5787199568,94343.39994598925
Virginia,2028,30417.971239535604,96464.0494193891
Virginia,2029,31553.36375911394,98584.69889278896
Virginia,2030,32688.756278692745,100705.34836618882
Virginia,2031,33824.14879827155,102825.99783958867
Virginia,2032,34959.54131785035,104946.64731298853
Virginia,2033,36094.933837429155,107067.29678638931
Virginia,2034,37230.32635700749,109187.94625978917
Virginia,2035,38365.718876586296,111308.59573318902
Virginia,2036,39501.1113961651,113429.24520658888
Virginia,2037,40636.5039157439,115549.89467998873
Virginia,2038,41771.896435322706,117670.54415338859
Virginia,2039,42907.28895490151,119791.19362678844
Virginia,2040,44042.68147447985,121911.8431001883
Virginia,2041,45178.07399405865,124032.49257358816
Virginia,2042,46313.46651363745,126153.14204698801
Virginia,2043,47448.85903321626,128273.7915203888
Virginia,2044,48584.25155279506,130394.44099378865
Virginia,2045,49719.64407237386,132515.0904671885
Virginia,2046,50855.0365919522,134635.73994058836
Virginia,2047,51990.429111531004,136756.38941398822
Virginia,2048,53125.82163110981,138877.03888738807
Virginia,2049,54261.21415068861,140997.68836078793
Virginia,2050,55396.606670267414,143118.33783418778
Washington,2021,27175.39505041251,85948.3134738775
Washington,2022,28597.82401466556,88951.14573785476
Washington,2023,30020.25297891861,91953.97800183296
Washington,2024,31442.681943171658,94956.81026581116
Washington,2025,32865.11090742424,97959.64252978936
Washington,2026,34287.53987167729,100962.47479376756
Washington,2027,35709.96883593034,103965.30705774482
Washington,2028,37132.39780018339,106968.13932172302
Washington,2029,38554.82676443644,109970.97158570122
Washington,2030,39977.25572868949,112973.80384967942
Washington,2031,41399.68469294254,115976.63611365762
Washington,2032,42822.11365719512,118979.46837763488
Washington,2033,44244.54262144817,121982.30064161308
Washington,2034,45666.97158570122,124985.13290559128
Washington,2035,47089.40054995427,127987.96516956948
Washington,2036,48511.82951420732,130990.79743354768
Washington,2037,49934.25847846037,133993.62969752494
Washington,2038,51356.68744271342,136996.46196150314
Washington,2039,52779.116406966,139999.29422548134
Washington,2040,54201.54537121905,143002.12648945954
Washington,2041,55623.9743354721,146004.9587534368
Washington,2042,57046.40329972515,149007.791017415
Washington,2043,58468.8322639782,152010.6232813932
Washington,2044,59891.26122823125,155013.4555453714
