Year,State,Stratification,Medicaid_Spending,Median_Income
2040,New York,Overall,228019.25338354707,123495.22890431993
2040,New York,American Indian or Alaska Native,228019.25338354707,123495.22890431993
2040,New York,Hispanic,228019.25338354707,123495.22890431993
2040,New York,Asian or Pacific Islander,228019.25338354707,123495.22890431993
2041,New York,Male,232615.3824879378,126118.91961868946
2041,New York,"Black, non-Hispanic",232615.3824879378,126118.91961868946
2041,New York,Female,232615.3824879378,126118.91961868946
2041,New York,"White, non-Hispanic",232615.3824879378,126118.91961868946
2041,New York,Overall,232615.3824879378,126118.91961868946
2041,New York,American Indian or Alaska Native,232615.3824879378,126118.91961868946
2041,New York,Hispanic,232615.3824879378,126118.91961868946
2041,New York,Asian or Pacific Islander,232615.3824879378,126118.91961868946
2042,New York,Male,237211.5115923267,128742.61033305898
2042,New York,"Black, non-Hispanic",237211.5115923267,128742.61033305898
2042,New York,Female,237211.5115923267,128742.61033305898
2042,New York,"White, non-Hispanic",237211.5115923267,128742.61033305898
2042,New York,Overall,237211.5115923267,128742.61033305898
2042,New York,American Indian or Alaska Native,237211.5115923267,128742.61033305898
2042,New York,Hispanic,237211.5115923267,128742.61033305898
2042,New York,Asian or Pacific Islander,237211.5115923267,128742.61033305898
2043,New York,Male,241807.64069671743,131366.30104742944
2043,New York,"Black, non-Hispanic",241807.64069671743,131366.30104742944
2043,New York,Female,241807.64069671743,131366.30104742944
2043,New York,"White, non-Hispanic",241807.64069671743,131366.30104742944
2043,New York,Overall,241807.64069671743,131366.30104742944
2043,New York,American Indian or Alaska Native,241807.64069671743,131366.30104742944
2043,New York,Hispanic,241807.64069671743,131366.30104742944
2043,New York,Asian or Pacific Islander,241807.64069671743,131366.30104742944
2044,New York,Male,246403.7698011063,133989.99176179897
2044,New York,"Black, non-Hispanic",246403.7698011063,133989.99176179897
2044,New York,Female,246403.7698011063,133989.99176179897
2044,New York,"White, non-Hispanic",246403.7698011063,133989.99176179897
2044,New York,Overall,246403.7698011063,133989.99176179897
2044,New York,American Indian or Alaska Native,246403.7698011063,133989.99176179897
2044,New York,Hispanic,246403.7698011063,133989.99176179897
2044,New York,Asian or Pacific Islander,246403.7698011063,133989.99176179897
2045,New York,Male,250999.89890549704,136613.6824761685
2045,New York,"Black, non-Hispanic",250999.89890549704,136613.6824761685
2045,New York,Female,250999.89890549704,136613.6824761685
2045,New York,"White, non-Hispanic",250999.89890549704,136613.6824761685
2045,New York,Overall,250999.89890549704,136613.6824761685
2045,New York,American Indian or Alaska Native,250999.89890549704,136613.6824761685
2045,New York,Hispanic,250999.89890549704,136613.6824761685
2045,New York,Asian or Pacific Islander,250999.89890549704,136613.6824761685
2046,New York,Male,255596.02800988592,139237.37319053803
2046,New York,"Black, non-Hispanic",255596.02800988592,139237.37319053803
2046,New York,Female,255596.02800988592,139237.37319053803
2046,New York,"White, non-Hispanic",255596.02800988592,139237.37319053803
2046,New York,Overall,255596.02800988592,139237.37319053803
2046,New York,American Indian or Alaska Native,255596.02800988592,139237.37319053803
2046,New York,Hispanic,255596.02800988592,139237.37319053803
2046,New York,Asian or Pacific Islander,255596.02800988592,139237.37319053803
2047,New York,Male,260192.15711427663,141861.0639049085
2047,New York,"Black, non-Hispanic",260192.15711427663,141861.0639049085
2047,New York,Female,260192.15711427663,141861.0639049085
2047,New York,"White, non-Hispanic",260192.15711427663,141861.0639049085
2047,New York,Overall,260192.15711427663,141861.0639049085
2047,New York,American Indian or Alaska Native,260192.15711427663,141861.0639049085
2047,New York,Hispanic,260192.15711427663,141861.0639049085
2047,New York,Asian or Pacific Islander,260192.15711427663,141861.0639049085
2048,New York,Male,264788.28621866554,144484.754619278
2048,New York,"Black, non-Hispanic",264788.28621866554,144484.754619278
2048,New York,Female,264788.28621866554,144484.754619278
2048,New York,"White, non-Hispanic",264788.28621866554,144484.754619278
2048,New York,Overall,264788.28621866554,144484.754619278
2048,New York,American Indian or Alaska Native,264788.28621866554,144484.754619278
2048,New York,Hispanic,264788.28621866554,144484.754619278
2048,New York,Asian or Pacific Islander,264788.28621866554,144484.754619278
2049,New York,Male,269384.4153230544,147108.44533364754
2049,New York,"Black, non-Hispanic",269384.4153230544,147108.44533364754
2049,New York,Female,269384.4153230544,147108.44533364754
2049,New York,"White, non-Hispanic",269384.4153230544,147108.44533364754
2049,New York,Overall,269384.4153230544,147108.44533364754
2049,New York,American Indian or Alaska Native,269384.4153230544,147108.44533364754
2049,New York,Hispanic,269384.4153230544,147108.44533364754
2049,New York,Asian or Pacific Islander,269384.4153230544,147108.44533364754
2050,New York,Male,273980.5444274452,149732.136048018
2050,New York,"Black, non-Hispanic",273980.5444274452,149732.136048018
2050,New York,Female,273980.5444274452,149732.136048018
2050,New York,"White, non-Hispanic",273980.5444274452,149732.136048018
2050,New York,Overall,273980.5444274452,149732.136048018
2050,New York,American Indian or Alaska Native,273980.5444274452,149732.136048018
2050,New York,Hispanic,273980.5444274452,149732.136048018
2050,New York,Asian or Pacific Islander,273980.5444274452,149732.136048018
2021,North Carolina,Male,28111.85464307014,61344.964284075424
2021,North Carolina,"Black, non-Hispanic",28111.85464307014,61344.964284075424
2021,North Carolina,Female,28111.85464307014,61344.964284075424
2021,North Carolina,"White, non-Hispanic",28111.85464307014,61344.964284075424
2021,North Carolina,Overall,28111.85464307014,61344.964284075424
2021,North Carolina,American Indian or Alaska Native,28111.85464307014,61344.964284075424
2021,North Carolina,Hispanic,28111.85464307014,61344.964284075424
2021,North Carolina,Asian or Pacific Islander,28111.85464307014,61344.964284075424
2022,North Carolina,Male,28848.835951481247,63374.33883475838
2022,North Carolina,"Black, non-Hispanic",28848.835951481247,63374.33883475838
2022,North Carolina,Female,28848.835951481247,63374.33883475838
2022,North Carolina,"White, non-Hispanic",28848.835951481247,63374.33883475838
2022,North Carolina,Overall,28848.835951481247,63374.33883475838
2022,North Carolina,American Indian or Alaska Native,28848.835951481247,63374.33883475838
2022,North Carolina,Hispanic,28848.835951481247,63374.33883475838
2022,North Carolina,Asian or Pacific Islander,28848.835951481247,63374.33883475838
2023,North Carolina,Male,29585.81725989259,65403.71338544134
2023,North Carolina,"Black, non-Hispanic",29585.81725989259,65403.71338544134
2023,North Carolina,Female,29585.81725989259,65403.71338544134
2023,North Carolina,"White, non-Hispanic",29585.81725989259,65403.71338544134
2023,North Carolina,Overall,29585.81725989259,65403.71338544134
2023,North Carolina,American Indian or Alaska Native,29585.81725989259,65403.71338544134
2023,North Carolina,Hispanic,29585.81725989259,65403.71338544134
2023,North Carolina,Asian or Pacific Islander,29585.81725989259,65403.71338544134
2024,North Carolina,Male,30322.798568303697,67433.0879361243
2024,North Carolina,"Black, non-Hispanic",30322.798568303697,67433.0879361243
2024,North Carolina,Female,30322.798568303697,67433.0879361243
2024,North Carolina,"White, non-Hispanic",30322.798568303697,67433.0879361243
2024,North Carolina,Overall,30322.798568303697,67433.0879361243
2024,North Carolina,American Indian or Alaska Native,30322.798568303697,67433.0879361243
2024,North Carolina,Hispanic,30322.798568303697,67433.0879361243
2024,North Carolina,Asian or Pacific Islander,30322.798568303697,67433.0879361243
2025,North Carolina,Male,31059.779876714805,69462.46248680726
2025,North Carolina,"Black, non-Hispanic",31059.779876714805,69462.46248680726
2025,North Carolina,Female,31059.779876714805,69462.46248680726
2025,North Carolina,"White, non-Hispanic",31059.779876714805,69462.46248680726
2025,North Carolina,Overall,31059.779876714805,69462.46248680726
2025,North Carolina,American Indian or Alaska Native,31059.779876714805,69462.46248680726
2025,North Carolina,Hispanic,31059.779876714805,69462.46248680726
2025,North Carolina,Asian or Pacific Islander,31059.779876714805,69462.46248680726
2026,North Carolina,Male,31796.761185126143,71491.83703749022
2026,North Carolina,"Black, non-Hispanic",31796.761185126143,71491.83703749022
2026,North Carolina,Female,31796.761185126143,71491.83703749022
2026,North Carolina,"White, non-Hispanic",31796.761185126143,71491.83703749022
2026,North Carolina,Overall,31796.761185126143,71491.83703749022
2026,North Carolina,American Indian or Alaska Native,31796.761185126143,71491.83703749022
2026,North Carolina,Hispanic,31796.761185126143,71491.83703749022
2026,North Carolina,Asian or Pacific Islander,31796.761185126143,71491.83703749022
2027,North Carolina,Male,32533.74249353725,73521.21158817317
2027,North Carolina,"Black, non-Hispanic",32533.74249353725,73521.21158817317
2027,North Carolina,Female,32533.74249353725,73521.21158817317
2027,North Carolina,"White, non-Hispanic",32533.74249353725,73521.21158817317
2027,North Carolina,Overall,32533.74249353725,73521.21158817317
2027,North Carolina,American Indian or Alaska Native,32533.74249353725,73521.21158817317
2027,North Carolina,Hispanic,32533.74249353725,73521.21158817317
2027,North Carolina,Asian or Pacific Islander,32533.74249353725,73521.21158817317
2028,North Carolina,Male,33270.7238019486,75550.58613885613
2028,North Carolina,"Black, non-Hispanic",33270.7238019486,75550.58613885613
2028,North Carolina,Female,33270.7238019486,75550.58613885613
2028,North Carolina,"White, non-Hispanic",33270.7238019486,75550.58613885613
2028,North Carolina,Overall,33270.7238019486,75550.58613885613
2028,North Carolina,American Indian or Alaska Native,33270.7238019486,75550.58613885613
2028,North Carolina,Hispanic,33270.7238019486,75550.58613885613
2028,North Carolina,Asian or Pacific Islander,33270.7238019486,75550.58613885613
2029,North Carolina,Male,34007.705110359704,77579.96068953909
2029,North Carolina,"Black, non-Hispanic",34007.705110359704,77579.96068953909
2029,North Carolina,Female,34007.705110359704,77579.96068953909
2029,North Carolina,"White, non-Hispanic",34007.705110359704,77579.96068953909
2029,North Carolina,Overall,34007.705110359704,77579.96068953909
2029,North Carolina,American Indian or Alaska Native,34007.705110359704,77579.96068953909
2029,North Carolina,Hispanic,34007.705110359704,77579.96068953909
2029,North Carolina,Asian or Pacific Islander,34007.705110359704,77579.96068953909
2030,North Carolina,Male,34744.686418771045,79609.33524022205
2030,North Carolina,"Black, non-Hispanic",34744.686418771045,79609.33524022205
2030,North Carolina,Female,34744.686418771045,79609.33524022205
2030,North Carolina,"White, non-Hispanic",34744.686418771045,79609.33524022205
2030,North Carolina,Overall,34744.686418771045,79609.33524022205
2030,North Carolina,American Indian or Alaska Native,34744.686418771045,79609.33524022205
2030,North Carolina,Hispanic,34744.686418771045,79609.33524022205
2030,North Carolina,Asian or Pacific Islander,34744.686418771045,79609.33524022205
2031,North Carolina,Male,35481.66772718215,81638.709790905
2031,North Carolina,"Black, non-Hispanic",35481.66772718215,81638.709790905
2031,North Carolina,Female,35481.66772718215,81638.709790905
2031,North Carolina,"White, non-Hispanic",35481.66772718215,81638.709790905
2031,North Carolina,Overall,35481.66772718215,81638.709790905
2031,North Carolina,American Indian or Alaska Native,35481.66772718215,81638.709790905
2031,North Carolina,Hispanic,35481.66772718215,81638.709790905
2031,North Carolina,Asian or Pacific Islander,35481.66772718215,81638.709790905
2032,North Carolina,Male,36218.649035593495,83668.08434158796
2032,North Carolina,"Black, non-Hispanic",36218.649035593495,83668.08434158796
2032,North Carolina,Female,36218.649035593495,83668.08434158796
2032,North Carolina,"White, non-Hispanic",36218.649035593495,83668.08434158796
2032,North Carolina,Overall,36218.649035593495,83668.08434158796
2032,North Carolina,American Indian or Alaska Native,36218.649035593495,83668.08434158796
2032,North Carolina,Hispanic,36218.649035593495,83668.08434158796
2032,North Carolina,Asian or Pacific Islander,36218.649035593495,83668.08434158796
2033,North Carolina,Male,36955.6303440046,85697.45889227092
2033,North Carolina,"Black, non-Hispanic",36955.6303440046,85697.45889227092
2033,North Carolina,Female,36955.6303440046,85697.45889227092
2033,North Carolina,"White, non-Hispanic",36955.6303440046,85697.45889227092
2033,North Carolina,Overall,36955.6303440046,85697.45889227092
2033,North Carolina,American Indian or Alaska Native,36955.6303440046,85697.45889227092
2033,North Carolina,Hispanic,36955.6303440046,85697.45889227092
2033,North Carolina,Asian or Pacific Islander,36955.6303440046,85697.45889227092
2034,North Carolina,Male,37692.61165241594,87726.83344295388
2034,North Carolina,"Black, non-Hispanic",37692.61165241594,87726.83344295388
2034,North Carolina,Female,37692.61165241594,87726.83344295388
2034,North Carolina,"White, non-Hispanic",37692.61165241594,87726.83344295388
2034,North Carolina,Overall,37692.61165241594,87726.83344295388
2034,North Carolina,American Indian or Alaska Native,37692.61165241594,87726.83344295388
2034,North Carolina,Hispanic,37692.61165241594,87726.83344295388
2034,North Carolina,Asian or Pacific Islander,37692.61165241594,87726.83344295388
2035,North Carolina,Male,38429.59296082705,89756.20799363684
2035,North Carolina,"Black, non-Hispanic",38429.59296082705,89756.20799363684
2035,North Carolina,Female,38429.59296082705,89756.20799363684
2035,North Carolina,"White, non-Hispanic",38429.59296082705,89756.20799363684
2035,North Carolina,Overall,38429.59296082705,89756.20799363684
2035,North Carolina,American Indian or Alaska Native,38429.59296082705,89756.20799363684
2035,North Carolina,Hispanic,38429.59296082705,89756.20799363684
2035,North Carolina,Asian or Pacific Islander,38429.59296082705,89756.20799363684
2036,North Carolina,Male,39166.5742692384,91785.5825443198
2036,North Carolina,"Black, non-Hispanic",39166.5742692384,91785.5825443198
2036,North Carolina,Female,39166.5742692384,91785.5825443198
2036,North Carolina,"White, non-Hispanic",39166.5742692384,91785.5825443198
2036,North Carolina,Overall,39166.5742692384,91785.5825443198
2036,North Carolina,American Indian or Alaska Native,39166.5742692384,91785.5825443198
2036,North Carolina,Hispanic,39166.5742692384,91785.5825443198
2036,North Carolina,Asian or Pacific Islander,39166.5742692384,91785.5825443198
2037,North Carolina,Male,39903.5555776495,93814.95709500276
2037,North Carolina,"Black, non-Hispanic",39903.5555776495,93814.95709500276
2037,North Carolina,Female,39903.5555776495,93814.95709500276
2037,North Carolina,"White, non-Hispanic",39903.5555776495,93814.95709500276
2037,North Carolina,Overall,39903.5555776495,93814.95709500276
2037,North Carolina,American Indian or Alaska Native,39903.5555776495,93814.95709500276
2037,North Carolina,Hispanic,39903.5555776495,93814.95709500276
2037,North Carolina,Asian or Pacific Islander,39903.5555776495,93814.95709500276
2038,North Carolina,Male,40640.53688606061,95844.33164568571
2038,North Carolina,"Black, non-Hispanic",40640.53688606061,95844.33164568571
2038,North Carolina,Female,40640.53688606061,95844.33164568571
2038,North Carolina,"White, non-Hispanic",40640.53688606061,95844.33164568571
2038,North Carolina,Overall,40640.53688606061,95844.33164568571
2038,North Carolina,American Indian or Alaska Native,40640.53688606061,95844.33164568571
2038,North Carolina,Hispanic,40640.53688606061,95844.33164568571
2038,North Carolina,Asian or Pacific Islander,40640.53688606061,95844.33164568571
2039,North Carolina,Male,41377.51819447195,97873.70619636869
2039,North Carolina,"Black, non-Hispanic",41377.51819447195,97873.70619636869
2039,North Carolina,Female,41377.51819447195,97873.70619636869
2039,North Carolina,"White, non-Hispanic",41377.51819447195,97873.70619636869
2039,North Carolina,Overall,41377.51819447195,97873.70619636869
2039,North Carolina,American Indian or Alaska Native,41377.51819447195,97873.70619636869
2039,North Carolina,Hispanic,41377.51819447195,97873.70619636869
2039,North Carolina,Asian or Pacific Islander,41377.51819447195,97873.70619636869
2040,North Carolina,Male,42114.49950288306,99903.08074705164
2040,North Carolina,"Black, non-Hispanic",42114.49950288306,99903.08074705164
2040,North Carolina,Female,42114.49950288306,99903.08074705164
2040,North Carolina,"White, non-Hispanic",42114.49950288306,99903.08074705164
2040,North Carolina,Overall,42114.49950288306,99903.08074705164
2040,North Carolina,American Indian or Alaska Native,42114.49950288306,99903.08074705164
2040,North Carolina,Hispanic,42114.49950288306,99903.08074705164
2040,North Carolina,Asian or Pacific Islander,42114.49950288306,99903.08074705164
2041,North Carolina,Male,42851.4808112944,101932.4552977346
2041,North Carolina,"Black, non-Hispanic",42851.4808112944,101932.4552977346
2041,North Carolina,Female,42851.4808112944,101932.4552977346
2041,North Carolina,"White, non-Hispanic",42851.4808112944,101932.4552977346
2041,North Carolina,Overall,42851.4808112944,101932.4552977346
2041,North Carolina,American Indian or Alaska Native,42851.4808112944,101932.4552977346
2041,North Carolina,Hispanic,42851.4808112944,101932.4552977346
2041,North Carolina,Asian or Pacific Islander,42851.4808112944,101932.4552977346
2042,North Carolina,Male,43588.46211970551,103961.82984841756
2042,North Carolina,"Black, non-Hispanic",43588.46211970551,103961.82984841756
2042,North Carolina,Female,43588.46211970551,103961.82984841756
2042,North Carolina,"White, non-Hispanic",43588.46211970551,103961.82984841756
2042,North Carolina,Overall,43588.46211970551,103961.82984841756
2042,North Carolina,American Indian or Alaska Native,43588.46211970551,103961.82984841756
2042,North Carolina,Hispanic,43588.46211970551,103961.82984841756
2042,North Carolina,Asian or Pacific Islander,43588.46211970551,103961.82984841756
2043,North Carolina,Male,44325.44342811685,105991.2043991005
2043,North Carolina,"Black, non-Hispanic",44325.44342811685,105991.2043991005
2043,North Carolina,Female,44325.44342811685,105991.2043991005
2043,North Carolina,"White, non-Hispanic",44325.44342811685,105991.2043991005
2043,North Carolina,Overall,44325.44342811685,105991.2043991005
2043,North Carolina,American Indian or Alaska Native,44325.44342811685,105991.2043991005
2043,North Carolina,Hispanic,44325.44342811685,105991.2043991005
2043,North Carolina,Asian or Pacific Islander,44325.44342811685,105991.2043991005
2044,North Carolina,Male,45062.42473652796,108020.57894978346
2044,North Carolina,"Black, non-Hispanic",45062.42473652796,108020.57894978346
2044,North Carolina,Female,45062.42473652796,108020.57894978346
2044,North Carolina,"White, non-Hispanic",45062.42473652796,108020.57894978346
2044,North Carolina,Overall,45062.42473652796,108020.57894978346
2044,North Carolina,American Indian or Alaska Native,45062.42473652796,108020.57894978346
2044,North Carolina,Hispanic,45062.42473652796,108020.57894978346
2044,North Carolina,Asian or Pacific Islander,45062.42473652796,108020.57894978346
2045,North Carolina,Male,45799.4060449393,110049.95350046642
2045,North Carolina,"Black, non-Hispanic",45799.4060449393,110049.95350046642
2045,North Carolina,Female,45799.4060449393,110049.95350046642
2045,North Carolina,"White, non-Hispanic",45799.4060449393,110049.95350046642
2045,North Carolina,Overall,45799.4060449393,110049.95350046642
2045,North Carolina,American Indian or Alaska Native,45799.4060449393,110049.95350046642
2045,North Carolina,Hispanic,45799.4060449393,110049.95350046642
2045,North Carolina,Asian or Pacific Islander,45799.4060449393,110049.95350046642
2046,North Carolina,Male,46536.38735335041,112079.32805114938
2046,North Carolina,"Black, non-Hispanic",46536.38735335041,112079.32805114938
2046,North Carolina,Female,46536.38735335041,112079.32805114938
2046,North Carolina,"White, non-Hispanic",46536.38735335041,112079.32805114938
2046,North Carolina,Overall,46536.38735335041,112079.32805114938
2046,North Carolina,American Indian or Alaska Native,46536.38735335041,112079.32805114938
2046,North Carolina,Hispanic,46536.38735335041,112079.32805114938
2046,North Carolina,Asian or Pacific Islander,46536.38735335041,112079.32805114938
2047,North Carolina,Male,47273.36866176175,114108.70260183234
2047,North Carolina,"Black, non-Hispanic",47273.36866176175,114108.70260183234
2047,North Carolina,Female,47273.36866176175,114108.70260183234
2047,North Carolina,"White, non-Hispanic",47273.36866176175,114108.70260183234
2047,North Carolina,Overall,47273.36866176175,114108.70260183234
2047,North Carolina,American Indian or Alaska Native,47273.36866176175,114108.70260183234
2047,North Carolina,Hispanic,47273.36866176175,114108.70260183234
2047,North Carolina,Asian or Pacific Islander,47273.36866176175,114108.70260183234
2048,North Carolina,Male,48010.34997017286,116138.0771525153
2048,North Carolina,"Black, non-Hispanic",48010.34997017286,116138.0771525153
2048,North Carolina,Female,48010.34997017286,116138.0771525153
2048,North Carolina,"White, non-Hispanic",48010.34997017286,116138.0771525153
2048,North Carolina,Overall,48010.34997017286,116138.0771525153
2048,North Carolina,American Indian or Alaska Native,48010.34997017286,116138.0771525153
2048,North Carolina,Hispanic,48010.34997017286,116138.0771525153
2048,North Carolina,Asian or Pacific Islander,48010.34997017286,116138.0771525153
2049,North Carolina,Male,48747.331278583966,118167.45170319824
2049,North Carolina,"Black, non-Hispanic",48747.331278583966,118167.45170319824
2049,North Carolina,Female,48747.331278583966,118167.45170319824
2049,North Carolina,"White, non-Hispanic",48747.331278583966,118167.45170319824
2049,North Carolina,Overall,48747.331278583966,118167.45170319824
2049,North Carolina,American Indian or Alaska Native,48747.331278583966,118167.45170319824
2049,North Carolina,Hispanic,48747.331278583966,118167.45170319824
2049,North Carolina,Asian or Pacific Islander,48747.331278583966,118167.45170319824
2050,North Carolina,Male,49484.31258699531,120196.8262538812
2050,North Carolina,"Black, non-Hispanic",49484.31258699531,120196.8262538812
2050,North Carolina,Female,49484.31258699531,120196.8262538812
2050,North Carolina,"White, non-Hispanic",49484.31258699531,120196.8262538812
2050,North Carolina,Overall,49484.31258699531,120196.8262538812
2050,North Carolina,American Indian or Alaska Native,49484.31258699531,120196.8262538812
2050,North Carolina,Hispanic,49484.31258699531,120196.8262538812
2050,North Carolina,Asian or Pacific Islander,49484.31258699531,120196.8262538812
2021,North Dakota,Male,2685.2758936755126,67738.94592117332
2021,North Dakota,"Black, non-Hispanic",2685.2758936755126,67738.94592117332
2021,North Dakota,Female,2685.2758936755126,67738.94592117332
2021,North Dakota,"White, non-Hispanic",2685.2758936755126,67738.94592117332
2021,North Dakota,Overall,2685.2758936755126,67738.94592117332
2021,North Dakota,American Indian or Alaska Native,2685.2758936755126,67738.94592117332
2021,North Dakota,Hispanic,2685.2758936755126,67738.94592117332
2021,North Dakota,Asian or Pacific Islander,2685.2758936755126,67738.94592117332
2022,North Dakota,Male,2811.6984417964995,69076.96608615946
2022,North Dakota,"Black, non-Hispanic",2811.6984417964995,69076.96608615946
2022,North Dakota,Female,2811.6984417964995,69076.96608615946
2022,North Dakota,"White, non-Hispanic",2811.6984417964995,69076.96608615946
2022,North Dakota,Overall,2811.6984417964995,69076.96608615946
2022,North Dakota,American Indian or Alaska Native,2811.6984417964995,69076.96608615946
2022,North Dakota,Hispanic,2811.6984417964995,69076.96608615946
2022,North Dakota,Asian or Pacific Islander,2811.6984417964995,69076.96608615946
2023,North Dakota,Male,2938.1209899174864,70414.9862511456
2023,North Dakota,"Black, non-Hispanic",2938.1209899174864,70414.9862511456
2023,North Dakota,Female,2938.1209899174864,70414.9862511456
2023,North Dakota,"White, non-Hispanic",2938.1209899174864,70414.9862511456
2023,North Dakota,Overall,2938.1209899174864,70414.9862511456
2023,North Dakota,American Indian or Alaska Native,2938.1209899174864,70414.9862511456
2023,North Dakota,Hispanic,2938.1209899174864,70414.9862511456
2023,North Dakota,Asian or Pacific Islander,2938.1209899174864,70414.9862511456
2024,North Dakota,Male,3064.5435380385024,71753.00641613174
2024,North Dakota,"Black, non-Hispanic",3064.5435380385024,71753.00641613174
2024,North Dakota,Female,3064.5435380385024,71753.00641613174
2024,North Dakota,"White, non-Hispanic",3064.5435380385024,71753.00641613174
2024,North Dakota,Overall,3064.5435380385024,71753.00641613174
2024,North Dakota,American Indian or Alaska Native,3064.5435380385024,71753.00641613174
2024,North Dakota,Hispanic,3064.5435380385024,71753.00641613174
2024,North Dakota,Asian or Pacific Islander,3064.5435380385024,71753.00641613174
2025,North Dakota,Male,3190.9660861594894,73091.02658111835
2025,North Dakota,"Black, non-Hispanic",3190.9660861594894,73091.02658111835
2025,North Dakota,Female,3190.9660861594894,73091.02658111835
2025,North Dakota,"White, non-Hispanic",3190.9660861594894,73091.02658111835
2025,North Dakota,Overall,3190.9660861594894,73091.02658111835
2025,North Dakota,American Indian or Alaska Native,3190.9660861594894,73091.02658111835
2025,North Dakota,Hispanic,3190.9660861594894,73091.02658111835
2025,North Dakota,Asian or Pacific Islander,3190.9660861594894,73091.02658111835
2026,North Dakota,Male,3317.3886342804763,74429.04674610449
2026,North Dakota,"Black, non-Hispanic",3317.3886342804763,74429.04674610449
2026,North Dakota,Female,3317.3886342804763,74429.04674610449
2026,North Dakota,"White, non-Hispanic",3317.3886342804763,74429.04674610449
2026,North Dakota,Overall,3317.3886342804763,74429.04674610449
2026,North Dakota,American Indian or Alaska Native,3317.3886342804763,74429.04674610449
2026,North Dakota,Hispanic,3317.3886342804763,74429.04674610449
2026,North Dakota,Asian or Pacific Islander,3317.3886342804763,74429.04674610449
2027,North Dakota,Male,3443.811182401463,75767.06691109063
2027,North Dakota,"Black, non-Hispanic",3443.811182401463,75767.06691109063
2027,North Dakota,Female,3443.811182401463,75767.06691109063
2027,North Dakota,"White, non-Hispanic",3443.811182401463,75767.06691109063
2027,North Dakota,Overall,3443.811182401463,75767.06691109063
2027,North Dakota,American Indian or Alaska Native,3443.811182401463,75767.06691109063
2027,North Dakota,Hispanic,3443.811182401463,75767.06691109063
2027,North Dakota,Asian or Pacific Islander,3443.811182401463,75767.06691109063
2028,North Dakota,Male,3570.23373052245,77105.08707607677
2028,North Dakota,"Black, non-Hispanic",3570.23373052245,77105.08707607677
2028,North Dakota,Female,3570.23373052245,77105.08707607677
2028,North Dakota,"White, non-Hispanic",3570.23373052245,77105.08707607677
2028,North Dakota,Overall,3570.23373052245,77105.08707607677
2028,North Dakota,American Indian or Alaska Native,3570.23373052245,77105.08707607677
2028,North Dakota,Hispanic,3570.23373052245,77105.08707607677
2028,North Dakota,Asian or Pacific Islander,3570.23373052245,77105.08707607677
2029,North Dakota,Male,3696.656278643437,78443.10724106338
2029,North Dakota,"Black, non-Hispanic",3696.656278643437,78443.10724106338
2029,North Dakota,Female,3696.656278643437,78443.10724106338
2029,North Dakota,"White, non-Hispanic",3696.656278643437,78443.10724106338
2029,North Dakota,Overall,3696.656278643437,78443.10724106338
2029,North Dakota,American Indian or Alaska Native,3696.656278643437,78443.10724106338
2029,North Dakota,Hispanic,3696.656278643437,78443.10724106338
2029,North Dakota,Asian or Pacific Islander,3696.656278643437,78443.10724106338
2030,North Dakota,Male,3823.078826764424,79781.12740604952
2030,North Dakota,"Black, non-Hispanic",3823.078826764424,79781.12740604952
2030,North Dakota,Female,3823.078826764424,79781.12740604952
2030,North Dakota,"White, non-Hispanic",3823.078826764424,79781.12740604952
2030,North Dakota,Overall,3823.078826764424,79781.12740604952
2030,North Dakota,American Indian or Alaska Native,3823.078826764424,79781.12740604952
2030,North Dakota,Hispanic,3823.078826764424,79781.12740604952
2030,North Dakota,Asian or Pacific Islander,3823.078826764424,79781.12740604952
2031,North Dakota,Male,3949.5013748854103,81119.14757103566
2031,North Dakota,"Black, non-Hispanic",3949.5013748854103,81119.14757103566
2031,North Dakota,Female,3949.5013748854103,81119.14757103566
2031,North Dakota,"White, non-Hispanic",3949.5013748854103,81119.14757103566
2031,North Dakota,Overall,3949.5013748854103,81119.14757103566
2031,North Dakota,American Indian or Alaska Native,3949.5013748854103,81119.14757103566
2031,North Dakota,Hispanic,3949.5013748854103,81119.14757103566
2031,North Dakota,Asian or Pacific Islander,3949.5013748854103,81119.14757103566
2032,North Dakota,Male,4075.9239230063977,82457.1677360218
2032,North Dakota,"Black, non-Hispanic",4075.9239230063977,82457.1677360218
2032,North Dakota,Female,4075.9239230063977,82457.1677360218
2032,North Dakota,"White, non-Hispanic",4075.9239230063977,82457.1677360218
2032,North Dakota,Overall,4075.9239230063977,82457.1677360218
2032,North Dakota,American Indian or Alaska Native,4075.9239230063977,82457.1677360218
2032,North Dakota,Hispanic,4075.9239230063977,82457.1677360218
2032,North Dakota,Asian or Pacific Islander,4075.9239230063977,82457.1677360218
2033,North Dakota,Male,4202.346471127385,83795.18790100794
2033,North Dakota,"Black, non-Hispanic",4202.346471127385,83795.18790100794
2033,North Dakota,Female,4202.346471127385,83795.18790100794
2033,North Dakota,"White, non-Hispanic",4202.346471127385,83795.18790100794
2033,North Dakota,Overall,4202.346471127385,83795.18790100794
2033,North Dakota,American Indian or Alaska Native,4202.346471127385,83795.18790100794
2033,North Dakota,Hispanic,4202.346471127385,83795.18790100794
2033,North Dakota,Asian or Pacific Islander,4202.346471127385,83795.18790100794
2034,North Dakota,Male,4328.769019248401,85133.20806599455
2034,North Dakota,"Black, non-Hispanic",4328.769019248401,85133.20806599455
2034,North Dakota,Female,4328.769019248401,85133.20806599455
