Year,State,Mortality,Stratification,Medicaid_Spending
2017,Georgia,1249.0,"Black, non-Hispanic",18900
2017,Georgia,6480.0,"White, non-Hispanic",18900
2017,Georgia,3898.0,Female,18900
2018,Georgia,4028.0,Female,19783
2018,Georgia,8125.0,Overall,19783
2018,Georgia,1306.0,"Black, non-Hispanic",19783
2018,Georgia,50.0,Hispanic,19783
2018,Georgia,4097.0,Male,19783
2018,Georgia,6716.0,"White, non-Hispanic",19783
2018,Georgia,43.0,Asian or Pacific Islander,19783
2019,Georgia,67.0,Hispanic,19902
2019,Georgia,1341.0,"Black, non-Hispanic",19902
2019,Georgia,4006.0,Female,19902
2019,Georgia,36.0,Asian or Pacific Islander,19902
2019,Georgia,7934.0,Overall,19902
2019,Georgia,6480.0,"White, non-Hispanic",19902
2019,Georgia,3928.0,Male,19902
2020,Georgia,1573.0,"Black, non-Hispanic",20197
2020,Georgia,4418.0,Male,20197
2020,Georgia,53.0,Asian or Pacific Islander,20197
2020,Georgia,4294.0,Female,20197
2020,Georgia,8712.0,Overall,20197
2020,Georgia,55.0,Hispanic,20197
2020,Georgia,7028.0,"White, non-Hispanic",20197
2011,Hawaii,324.0,Asian or Pacific Islander,2764
2011,Hawaii,236.0,Female,2764
2011,Hawaii,594.0,Overall,2764
2011,Hawaii,358.0,Male,2764
2011,Hawaii,30.0,Hispanic,2764
2011,Hawaii,230.0,"White, non-Hispanic",2764
2012,Hawaii,198.0,"White, non-Hispanic",2476
2012,Hawaii,551.0,Overall,2476
2012,Hawaii,217.0,Female,2476
2012,Hawaii,334.0,Male,2476
2012,Hawaii,299.0,Asian or Pacific Islander,2476
2012,Hawaii,36.0,Hispanic,2476
2013,Hawaii,33.0,Hispanic,2855
2013,Hawaii,309.0,Asian or Pacific Islander,2855
2013,Hawaii,569.0,Overall,2855
2013,Hawaii,220.0,Female,2855
2013,Hawaii,216.0,"White, non-Hispanic",2855
2013,Hawaii,349.0,Male,2855
2014,Hawaii,23.0,Hispanic,3438
2014,Hawaii,349.0,Male,3438
2014,Hawaii,310.0,Asian or Pacific Islander,3438
2014,Hawaii,242.0,"White, non-Hispanic",3438
2014,Hawaii,589.0,Overall,3438
2014,Hawaii,240.0,Female,3438
2015,Hawaii,31.0,Hispanic,3431
2015,Hawaii,366.0,Asian or Pacific Islander,3431
2015,Hawaii,272.0,Female,3431
2015,Hawaii,685.0,Overall,3431
2015,Hawaii,413.0,Male,3431
2015,Hawaii,272.0,"White, non-Hispanic",3431
2016,Hawaii,362.0,Asian or Pacific Islander,3767
2016,Hawaii,254.0,"White, non-Hispanic",3767
2016,Hawaii,402.0,Male,3767
2016,Hawaii,272.0,Female,3767
2016,Hawaii,674.0,Overall,3767
2016,Hawaii,41.0,Hispanic,3767
2017,Hawaii,44.0,Hispanic,3857
2017,Hawaii,369.0,Asian or Pacific Islander,3857
2017,Hawaii,710.0,Overall,3857
2017,Hawaii,284.0,"White, non-Hispanic",3857
2017,Hawaii,295.0,Female,3857
2017,Hawaii,415.0,Male,3857
2018,Hawaii,39.0,Hispanic,3706
2018,Hawaii,451.0,Male,3706
2018,Hawaii,251.0,"White, non-Hispanic",3706
2018,Hawaii,272.0,Female,3706
2018,Hawaii,723.0,Overall,3706
2018,Hawaii,416.0,Asian or Pacific Islander,3706
2019,Hawaii,264.0,Female,3805
2019,Hawaii,419.0,Male,3805
2019,Hawaii,245.0,"White, non-Hispanic",3805
2019,Hawaii,683.0,Overall,3805
2019,Hawaii,381.0,Asian or Pacific Islander,3805
2019,Hawaii,35.0,Hispanic,3805
2020,Hawaii,255.0,"White, non-Hispanic",3974
2020,Hawaii,394.0,Asian or Pacific Islander,3974
2020,Hawaii,280.0,Female,3974
2020,Hawaii,439.0,Male,3974
2020,Hawaii,719.0,Overall,3974
2020,Hawaii,39.0,Hispanic,3974
2011,Idaho,1460.0,"White, non-Hispanic",2571
2011,Idaho,801.0,Male,2571
2011,Idaho,686.0,Female,2571
2011,Idaho,1487.0,Overall,2571
2012,Idaho,1363.0,Overall,3010
2012,Idaho,608.0,Female,3010
2012,Idaho,755.0,Male,3010
2012,Idaho,21.0,Hispanic,3010
2012,Idaho,1327.0,"White, non-Hispanic",3010
2013,Idaho,1420.0,Overall,3216
2013,Idaho,674.0,Female,3216
2013,Idaho,1388.0,"White, non-Hispanic",3216
2013,Idaho,746.0,Male,3216
2014,Idaho,1473.0,"White, non-Hispanic",3110
2014,Idaho,719.0,Female,3110
2014,Idaho,1513.0,Overall,3110
2014,Idaho,21.0,Hispanic,3110
2014,Idaho,794.0,Male,3110
2015,Idaho,797.0,Male,3262
2015,Idaho,1430.0,"White, non-Hispanic",3262
2015,Idaho,24.0,Hispanic,3262
2015,Idaho,1472.0,Overall,3262
2015,Idaho,675.0,Female,3262
2016,Idaho,1582.0,Overall,3263
2016,Idaho,728.0,Female,3263
2016,Idaho,21.0,Hispanic,3263
2016,Idaho,854.0,Male,3263
2016,Idaho,1544.0,"White, non-Hispanic",3263
2017,Idaho,1689.0,Overall,3487
2017,Idaho,1640.0,"White, non-Hispanic",3487
2017,Idaho,793.0,Female,3487
2017,Idaho,896.0,Male,3487
2017,Idaho,26.0,Hispanic,3487
2018,Idaho,776.0,Female,3772
2018,Idaho,1666.0,"White, non-Hispanic",3772
2018,Idaho,20.0,Hispanic,3772
2018,Idaho,1713.0,Overall,3772
2018,Idaho,937.0,Male,3772
2019,Idaho,22.0,American Indian or Alaska Native,4018
2019,Idaho,1896.0,Overall,4018
2019,Idaho,1001.0,Male,4018
2019,Idaho,1826.0,"White, non-Hispanic",4018
2019,Idaho,895.0,Female,4018
2019,Idaho,33.0,Hispanic,4018
2020,Idaho,1059.0,Male,4871
2020,Idaho,1933.0,Overall,4871
2020,Idaho,33.0,Hispanic,4871
2020,Idaho,874.0,Female,4871
2020,Idaho,1867.0,"White, non-Hispanic",4871
2011,Illinois,4762.0,Male,25620
2011,Illinois,888.0,"Black, non-Hispanic",25620
2011,Illinois,72.0,Asian or Pacific Islander,25620
2011,Illinois,9728.0,Overall,25620
2011,Illinois,145.0,Hispanic,25620
2011,Illinois,8600.0,"White, non-Hispanic",25620
2011,Illinois,4966.0,Female,25620
2012,Illinois,67.0,Asian or Pacific Islander,26387
2012,Illinois,9609.0,Overall,26387
2012,Illinois,154.0,Hispanic,26387
2012,Illinois,4726.0,Male,26387
2012,Illinois,900.0,"Black, non-Hispanic",26387
2012,Illinois,4883.0,Female,26387
2012,Illinois,8455.0,"White, non-Hispanic",26387
2013,Illinois,80.0,Asian or Pacific Islander,31008
2013,Illinois,163.0,Hispanic,31008
2013,Illinois,4894.0,Male,31008
2013,Illinois,912.0,"Black, non-Hispanic",31008
2013,Illinois,9892.0,Overall,31008
2013,Illinois,4998.0,Female,31008
2013,Illinois,8711.0,"White, non-Hispanic",31008
2014,Illinois,73.0,Asian or Pacific Islander,30843
2014,Illinois,4825.0,Male,30843
2014,Illinois,934.0,"Black, non-Hispanic",30843
2014,Illinois,5117.0,Female,30843
2014,Illinois,8753.0,"White, non-Hispanic",30843
2014,Illinois,9942.0,Overall,30843
2014,Illinois,161.0,Hispanic,30843
2015,Illinois,77.0,Asian or Pacific Islander,33862
2015,Illinois,5129.0,Female,33862
2015,Illinois,4837.0,Male,33862
2015,Illinois,1022.0,"Black, non-Hispanic",33862
2015,Illinois,9966.0,Overall,33862
2015,Illinois,160.0,Hispanic,33862
2015,Illinois,8680.0,"White, non-Hispanic",33862
2016,Illinois,160.0,Hispanic,31825
2016,Illinois,73.0,Asian or Pacific Islander,31825
2016,Illinois,9985.0,Overall,31825
2016,Illinois,1016.0,"Black, non-Hispanic",31825
2016,Illinois,5019.0,Male,31825
2016,Illinois,4966.0,Female,31825
2016,Illinois,8713.0,"White, non-Hispanic",31825
2017,Illinois,77.0,Asian or Pacific Islander,34249
2017,Illinois,5052.0,Male,34249
2017,Illinois,168.0,Hispanic,34249
2017,Illinois,10341.0,Overall,34249
2017,Illinois,1011.0,"Black, non-Hispanic",34249
2017,Illinois,9063.0,"White, non-Hispanic",34249
2017,Illinois,5289.0,Female,34249
2018,Illinois,10268.0,Overall,33755
2018,Illinois,4893.0,Male,33755
2018,Illinois,1119.0,"Black, non-Hispanic",33755
2018,Illinois,80.0,Asian or Pacific Islander,33755
2018,Illinois,5375.0,Female,33755
2018,Illinois,8864.0,"White, non-Hispanic",33755
2018,Illinois,181.0,Hispanic,33755
2019,Illinois,4854.0,Male,34300
2019,Illinois,91.0,Asian or Pacific Islander,34300
2019,Illinois,5071.0,Female,34300
2019,Illinois,1121.0,"Black, non-Hispanic",34300
2019,Illinois,185.0,Hispanic,34300
2019,Illinois,9925.0,Overall,34300
2019,Illinois,8512.0,"White, non-Hispanic",34300
2020,Illinois,5864.0,Male,43904
2020,Illinois,5848.0,Female,43904
2020,Illinois,342.0,Hispanic,43904
2020,Illinois,9543.0,"White, non-Hispanic",43904
2020,Illinois,1653.0,"Black, non-Hispanic",43904
2020,Illinois,130.0,Asian or Pacific Islander,43904
2020,Illinois,11712.0,Overall,43904
2011,Indiana,4050.0,Male,11525
2011,Indiana,380.0,"Black, non-Hispanic",11525
2011,Indiana,7894.0,Overall,11525
2011,Indiana,30.0,Hispanic,11525
2011,Indiana,7464.0,"White, non-Hispanic",11525
2011,Indiana,3844.0,Female,11525
2012,Indiana,7946.0,Overall,15417
2012,Indiana,397.0,"Black, non-Hispanic",15417
2012,Indiana,3881.0,Female,15417
2012,Indiana,4065.0,Male,15417
2012,Indiana,36.0,Hispanic,15417
2012,Indiana,7497.0,"White, non-Hispanic",15417
2013,Indiana,8479.0,Overall,14373
2013,Indiana,434.0,"Black, non-Hispanic",14373
2013,Indiana,32.0,Hispanic,14373
2013,Indiana,7995.0,"White, non-Hispanic",14373
2013,Indiana,4131.0,Female,14373
2013,Indiana,4348.0,Male,14373
2014,Indiana,8283.0,Overall,17767
2014,Indiana,4272.0,Male,17767
2014,Indiana,7790.0,"White, non-Hispanic",17767
2014,Indiana,4011.0,Female,17767
2014,Indiana,424.0,"Black, non-Hispanic",17767
2014,Indiana,48.0,Hispanic,17767
2015,Indiana,4246.0,Female,17430
2015,Indiana,4255.0,Male,17430
2015,Indiana,401.0,"Black, non-Hispanic",17430
2015,Indiana,8501.0,Overall,17430
2015,Indiana,8038.0,"White, non-Hispanic",17430
2015,Indiana,42.0,Hispanic,17430
2016,Indiana,437.0,"Black, non-Hispanic",19097
2016,Indiana,8534.0,Overall,19097
2016,Indiana,4120.0,Female,19097
2016,Indiana,42.0,Hispanic,19097
2016,Indiana,4414.0,Male,19097
2016,Indiana,8024.0,"White, non-Hispanic",19097
2017,Indiana,8988.0,Overall,20350
2017,Indiana,450.0,"Black, non-Hispanic",20350
2017,Indiana,8448.0,"White, non-Hispanic",20350
2017,Indiana,54.0,Hispanic,20350
2017,Indiana,4466.0,Male,20350
2017,Indiana,4522.0,Female,20350
2018,Indiana,9325.0,Overall,20912
2018,Indiana,4624.0,Male,20912
2018,Indiana,4701.0,Female,20912
2018,Indiana,8727.0,"White, non-Hispanic",20912
2018,Indiana,512.0,"Black, non-Hispanic",20912
2018,Indiana,56.0,Hispanic,20912
2019,Indiana,4818.0,Male,23172
2019,Indiana,8946.0,"White, non-Hispanic",23172
2019,Indiana,53.0,Hispanic,23172
2019,Indiana,4723.0,Female,23172
2019,Indiana,9541.0,Overall,23172
2019,Indiana,517.0,"Black, non-Hispanic",23172
2020,Indiana,74.0,Hispanic,25744
2020,Indiana,5373.0,Male,25744
2020,Indiana,5188.0,Female,25744
2020,Indiana,9816.0,"White, non-Hispanic",25744
2020,Indiana,10561.0,Overall,25744
2020,Indiana,635.0,"Black, non-Hispanic",25744
2011,Iowa,1829.0,Male,6431
2011,Iowa,37.0,"Black, non-Hispanic",6431
2011,Iowa,3459.0,Overall,6431
2011,Iowa,3392.0,"White, non-Hispanic",6431
2011,Iowa,1630.0,Female,6431
2012,Iowa,3576.0,Overall,6865
2012,Iowa,37.0,"Black, non-Hispanic",6865
2012,Iowa,1670.0,Female,6865
2012,Iowa,1906.0,Male,6865
2012,Iowa,3503.0,"White, non-Hispanic",6865
2013,Iowa,3618.0,Overall,7012
2013,Iowa,1705.0,Female,7012
2013,Iowa,3547.0,"White, non-Hispanic",7012
2013,Iowa,48.0,"Black, non-Hispanic",7012
2013,Iowa,1913.0,Male,7012
2014,Iowa,3579.0,"White, non-Hispanic",7995
2014,Iowa,3657.0,Overall,7995
2014,Iowa,52.0,"Black, non-Hispanic",7995
2014,Iowa,1723.0,Female,7995
2014,Iowa,1934.0,Male,7995
2015,Iowa,2080.0,Male,8692
2015,Iowa,59.0,"Black, non-Hispanic",8692
2015,Iowa,3916.0,Overall,8692
2015,Iowa,3833.0,"White, non-Hispanic",8692
2015,Iowa,1836.0,Female,8692
2016,Iowa,63.0,"Black, non-Hispanic",8247
2016,Iowa,3946.0,Overall,8247
2016,Iowa,1850.0,Female,8247
2016,Iowa,2096.0,Male,8247
2016,Iowa,3843.0,"White, non-Hispanic",8247
2017,Iowa,4054.0,Overall,7450
2017,Iowa,3966.0,"White, non-Hispanic",7450
2017,Iowa,1828.0,Female,7450
2017,Iowa,56.0,"Black, non-Hispanic",7450
2017,Iowa,2226.0,Male,7450
2018,Iowa,3803.0,"White, non-Hispanic",8695
2018,Iowa,57.0,"Black, non-Hispanic",8695
2018,Iowa,3894.0,Overall,8695
2018,Iowa,1831.0,Female,8695
2018,Iowa,2063.0,Male,8695
2019,Iowa,1829.0,Female,9492
2019,Iowa,2177.0,Male,9492
2019,Iowa,3918.0,"White, non-Hispanic",9492
2019,Iowa,4006.0,Overall,9492
2019,Iowa,62.0,"Black, non-Hispanic",9492
2020,Iowa,1981.0,Female,9241
2020,Iowa,68.0,"Black, non-Hispanic",9241
2020,Iowa,2377.0,Male,9241
2020,Iowa,4247.0,"White, non-Hispanic",9241
2020,Iowa,4358.0,Overall,9241
2020,Iowa,22.0,Hispanic,9241
2011,Kansas,24.0,Hispanic,4988
2011,Kansas,31.0,American Indian or Alaska Native,4988
2011,Kansas,2624.0,"White, non-Hispanic",4988
2011,Kansas,69.0,"Black, non-Hispanic",4988
2011,Kansas,1358.0,Female,4988
2011,Kansas,1401.0,Male,4988
2011,Kansas,2759.0,Overall,4988
2012,Kansas,25.0,Hispanic,4889
2012,Kansas,2648.0,"White, non-Hispanic",4889
2012,Kansas,37.0,American Indian or Alaska Native,4889
2012,Kansas,1490.0,Male,4889
2012,Kansas,88.0,"Black, non-Hispanic",4889
2012,Kansas,1318.0,Female,4889
2012,Kansas,2808.0,Overall,4889
2013,Kansas,116.0,"Black, non-Hispanic",4735
2013,Kansas,1429.0,Male,4735
2013,Kansas,27.0,Hispanic,4735
2013,Kansas,36.0,American Indian or Alaska Native,4735
2013,Kansas,2774.0,Overall,4735
2013,Kansas,1345.0,Female,4735
2013,Kansas,2575.0,"White, non-Hispanic",4735
2014,Kansas,1391.0,Female,4750
2014,Kansas,43.0,American Indian or Alaska Native,4750
2014,Kansas,1506.0,Male,4750
2014,Kansas,31.0,Hispanic,4750
2014,Kansas,2704.0,"White, non-Hispanic",4750
2014,Kansas,2897.0,Overall,4750
2014,Kansas,105.0,"Black, non-Hispanic",4750
2015,Kansas,2769.0,"White, non-Hispanic",5101
2015,Kansas,30.0,American Indian or Alaska Native,5101
2015,Kansas,95.0,"Black, non-Hispanic",5101
2015,Kansas,33.0,Hispanic,5101
2015,Kansas,1477.0,Male,5101
2015,Kansas,1472.0,Female,5101
2015,Kansas,2949.0,Overall,5101
2016,Kansas,35.0,Hispanic,5493
2016,Kansas,2772.0,"White, non-Hispanic",5493
2016,Kansas,108.0,"Black, non-Hispanic",5493
2016,Kansas,33.0,American Indian or Alaska Native,5493
2016,Kansas,1519.0,Male,5493
2016,Kansas,1453.0,Female,5493
2016,Kansas,2972.0,Overall,5493
2017,Kansas,116.0,"Black, non-Hispanic",5616
2017,Kansas,1705.0,Male,5616
2017,Kansas,34.0,American Indian or Alaska Native,5616
2017,Kansas,41.0,Hispanic,5616
2017,Kansas,3217.0,Overall,5616
2017,Kansas,2993.0,"White, non-Hispanic",5616
2017,Kansas,1512.0,Female,5616
2018,Kansas,3213.0,Overall,5839
2018,Kansas,1553.0,Female,5839
2018,Kansas,1660.0,Male,5839
2018,Kansas,32.0,Hispanic,5839
2018,Kansas,39.0,American Indian or Alaska Native,5839
2018,Kansas,118.0,"Black, non-Hispanic",5839
2018,Kansas,2987.0,"White, non-Hispanic",5839
2019,Kansas,31.0,Hispanic,6279
2019,Kansas,35.0,American Indian or Alaska Native,6279
2019,Kansas,3195.0,Overall,6279
2019,Kansas,1580.0,Male,6279
2019,Kansas,97.0,"Black, non-Hispanic",6279
2019,Kansas,1615.0,Female,6279
2019,Kansas,2995.0,"White, non-Hispanic",6279
2020,Kansas,1829.0,Male,6413
2020,Kansas,1612.0,Female,6413
2020,Kansas,46.0,American Indian or Alaska Native,6413
2020,Kansas,56.0,Hispanic,6413
2020,Kansas,3441.0,Overall,6413
2020,Kansas,3138.0,"White, non-Hispanic",6413
2020,Kansas,153.0,"Black, non-Hispanic",6413
2011,Kentucky,2848.0,Female,10462
2011,Kentucky,2919.0,Male,10462
2011,Kentucky,5767.0,Overall,10462
2011,Kentucky,5536.0,"White, non-Hispanic",10462
2011,Kentucky,205.0,"Black, non-Hispanic",10462
2012,Kentucky,2996.0,Male,10232
2012,Kentucky,213.0,"Black, non-Hispanic",10232
2012,Kentucky,5799.0,"White, non-Hispanic",10232
2012,Kentucky,3031.0,Female,10232
2012,Kentucky,6027.0,Overall,10232
2013,Kentucky,198.0,"Black, non-Hispanic",10620
2013,Kentucky,5991.0,Overall,10620
2013,Kentucky,2877.0,Female,10620
2013,Kentucky,5774.0,"White, non-Hispanic",10620
2013,Kentucky,3114.0,Male,10620
2014,Kentucky,6134.0,Overall,15078
2014,Kentucky,3130.0,Male,15078
2014,Kentucky,212.0,"Black, non-Hispanic",15078
2014,Kentucky,5880.0,"White, non-Hispanic",15078
2014,Kentucky,3004.0,Female,15078
2015,Kentucky,3439.0,Male,16875
2015,Kentucky,6815.0,Overall,16875
2015,Kentucky,3376.0,Female,16875
2015,Kentucky,6494.0,"White, non-Hispanic",16875
2015,Kentucky,284.0,"Black, non-Hispanic",16875
2016,Kentucky,278.0,"Black, non-Hispanic",16123
2016,Kentucky,3601.0,Male,16123
2016,Kentucky,6777.0,"White, non-Hispanic",16123
2016,Kentucky,7079.0,Overall,16123
2016,Kentucky,3478.0,Female,16123
2017,Kentucky,283.0,"Black, non-Hispanic",17328
2017,Kentucky,3587.0,Male,17328
2017,Kentucky,7120.0,Overall,17328
2017,Kentucky,6809.0,"White, non-Hispanic",17328
2017,Kentucky,3533.0,Female,17328
2018,Kentucky,7427.0,Overall,17613
2018,Kentucky,307.0,"Black, non-Hispanic",17613
2018,Kentucky,3760.0,Male,17613
2018,Kentucky,3667.0,Female,17613
2018,Kentucky,7088.0,"White, non-Hispanic",17613
2019,Kentucky,3785.0,Female,18287
2019,Kentucky,7386.0,"White, non-Hispanic",18287
2019,Kentucky,4016.0,Male,18287
2019,Kentucky,22.0,Hispanic,18287
2019,Kentucky,7801.0,Overall,18287
2019,Kentucky,373.0,"Black, non-Hispanic",18287
2020,Kentucky,4012.0,Female,20285
2020,Kentucky,20.0,Hispanic,20285
2020,Kentucky,392.0,"Black, non-Hispanic",20285
2020,Kentucky,4144.0,Male,20285
2020,Kentucky,7716.0,"White, non-Hispanic",20285
2020,Kentucky,8156.0,Overall,20285
2011,Louisiana,2593.0,"White, non-Hispanic",12680
2011,Louisiana,1547.0,Female,12680
2011,Louisiana,1691.0,Male,12680
2011,Louisiana,613.0,"Black, non-Hispanic",12680
2011,Louisiana,3238.0,Overall,12680
2012,Louisiana,1797.0,Male,13251
2012,Louisiana,652.0,"Black, non-Hispanic",13251
2012,Louisiana,2870.0,"White, non-Hispanic",13251
2012,Louisiana,1758.0,Female,13251
2012,Louisiana,23.0,Hispanic,13251
2012,Louisiana,3555.0,Overall,13251
2013,Louisiana,712.0,"Black, non-Hispanic",14086
2013,Louisiana,3864.0,Overall,14086
2013,Louisiana,1906.0,Female,14086
2013,Louisiana,3099.0,"White, non-Hispanic",14086
2013,Louisiana,31.0,Hispanic,14086
2013,Louisiana,1958.0,Male,14086
2014,Louisiana,1835.0,Female,14186
2014,Louisiana,2020.0,Male,14186
2014,Louisiana,3078.0,"White, non-Hispanic",14186
2014,Louisiana,30.0,Hispanic,14186
2014,Louisiana,3855.0,Overall,14186
2014,Louisiana,729.0,"Black, non-Hispanic",14186
2015,Louisiana,3104.0,"White, non-Hispanic",15108
2015,Louisiana,25.0,Hispanic,15108
2015,Louisiana,1954.0,Male,15108
2015,Louisiana,1922.0,Female,15108
2015,Louisiana,3876.0,Overall,15108
2015,Louisiana,732.0,"Black, non-Hispanic",15108
2016,Louisiana,2007.0,Male,16626
2016,Louisiana,742.0,"Black, non-Hispanic",16626
2016,Louisiana,1899.0,Female,16626
2016,Louisiana,3119.0,"White, non-Hispanic",16626
2016,Louisiana,22.0,Hispanic,16626
2016,Louisiana,3906.0,Overall,16626
2017,Louisiana,858.0,"Black, non-Hispanic",19108
2017,Louisiana,33.0,Hispanic,19108
2017,Louisiana,4440.0,Overall,19108
2017,Louisiana,3507.0,"White, non-Hispanic",19108
2017,Louisiana,2186.0,Female,19108
2017,Louisiana,2254.0,Male,19108
2018,Louisiana,2157.0,Female,19630
2018,Louisiana,3446.0,"White, non-Hispanic",19630
2018,Louisiana,2210.0,Male,19630
2018,Louisiana,24.0,Hispanic,19630
2018,Louisiana,4367.0,Overall,19630
2018,Louisiana,864.0,"Black, non-Hispanic",19630
2019,Louisiana,30.0,Hispanic,20871
2019,Louisiana,4270.0,Overall,20871
2019,Louisiana,1000.0,"Black, non-Hispanic",20871
2019,Louisiana,2101.0,Female,20871
2019,Louisiana,3206.0,"White, non-Hispanic",20871
2019,Louisiana,2169.0,Male,20871
2020,Louisiana,44.0,Hispanic,22174
2020,Louisiana,5173.0,Overall,22174
2020,Louisiana,1129.0,"Black, non-Hispanic",22174
2020,Louisiana,2610.0,Male,22174
2020,Louisiana,2563.0,Female,22174
2020,Louisiana,3964.0,"White, non-Hispanic",22174
2011,Maine,730.0,Female,4562
2011,Maine,1481.0,"White, non-Hispanic",4562
2011,Maine,773.0,Male,4562
2011,Maine,1503.0,Overall,4562
2012,Maine,1521.0,Overall,4617
2012,Maine,783.0,Male,4617
2012,Maine,1493.0,"White, non-Hispanic",4617
2012,Maine,738.0,Female,4617
2013,Maine,884.0,Male,5008
2013,Maine,1647.0,Overall,5008
2013,Maine,763.0,Female,5008
2013,Maine,1625.0,"White, non-Hispanic",5008
2014,Maine,737.0,Female,4716
2014,Maine,1565.0,"White, non-Hispanic",4716
2014,Maine,1584.0,Overall,4716
2014,Maine,847.0,Male,4716
2015,Maine,921.0,Female,4811
2015,Maine,1840.0,"White, non-Hispanic",4811
2015,Maine,949.0,Male,4811
2015,Maine,1870.0,Overall,4811
2016,Maine,1693.0,"White, non-Hispanic",4864
2016,Maine,1713.0,Overall,4864
2016,Maine,915.0,Male,4864
2016,Maine,798.0,Female,4864
2017,Maine,1751.0,Overall,5146
2017,Maine,900.0,Male,5146
2017,Maine,1731.0,"White, non-Hispanic",5146
2017,Maine,851.0,Female,5146
2018,Maine,810.0,Female,5326
2018,Maine,1698.0,"White, non-Hispanic",5326
2018,Maine,1722.0,Overall,5326
2018,Maine,912.0,Male,5326
2019,Maine,1737.0,"White, non-Hispanic",5758
2019,Maine,948.0,Male,5758
2019,Maine,825.0,Female,5758
2019,Maine,1773.0,Overall,5758
2020,Maine,1761.0,Overall,6210
2020,Maine,854.0,Female,6210
2020,Maine,1735.0,"White, non-Hispanic",6210
2020,Maine,907.0,Male,6210
2011,Maryland,1887.0,Male,13791
2011,Maryland,4049.0,Overall,13791
2011,Maryland,24.0,Hispanic,13791
2011,Maryland,2162.0,Female,13791
2011,Maryland,3351.0,"White, non-Hispanic",13791
2011,Maryland,631.0,"Black, non-Hispanic",13791
2011,Maryland,30.0,Asian or Pacific Islander,13791
2012,Maryland,1802.0,Male,13959
2012,Maryland,622.0,"Black, non-Hispanic",13959
2012,Maryland,2022.0,Female,13959
2012,Maryland,3824.0,Overall,13959
2012,Maryland,27.0,Asian or Pacific Islander,13959
2012,Maryland,20.0,Hispanic,13959
2012,Maryland,3145.0,"White, non-Hispanic",13959
2013,Maryland,3974.0,Overall,14531
2013,Maryland,36.0,Asian or Pacific Islander,14531
2013,Maryland,2120.0,Female,14531
2013,Maryland,3215.0,"White, non-Hispanic",14531
2013,Maryland,676.0,"Black, non-Hispanic",14531
2013,Maryland,26.0,Hispanic,14531
2013,Maryland,1854.0,Male,14531
2014,Maryland,663.0,"Black, non-Hispanic",17555
2014,Maryland,3112.0,"White, non-Hispanic",17555
2014,Maryland,2023.0,Female,17555
2014,Maryland,3838.0,Overall,17555
2014,Maryland,28.0,Asian or Pacific Islander,17555
2014,Maryland,1815.0,Male,17555
2015,Maryland,3993.0,Overall,17337
2015,Maryland,2149.0,Female,17337
2015,Maryland,3191.0,"White, non-Hispanic",17337
2015,Maryland,30.0,Hispanic,17337
2015,Maryland,726.0,"Black, non-Hispanic",17337
2015,Maryland,1844.0,Male,17337
2015,Maryland,36.0,Asian or Pacific Islander,17337
2016,Maryland,3229.0,"White, non-Hispanic",19698
2016,Maryland,2142.0,Female,19698
2016,Maryland,1892.0,Male,19698
2016,Maryland,4034.0,Overall,19698
2016,Maryland,22.0,Hispanic,19698
2016,Maryland,40.0,Asian or Pacific Islander,19698
2016,Maryland,731.0,"Black, non-Hispanic",19698
2017,Maryland,34.0,Hispanic,20185
2017,Maryland,4357.0,Overall,20185
2017,Maryland,31.0,Asian or Pacific Islander,20185
2017,Maryland,3448.0,"White, non-Hispanic",20185
2017,Maryland,2360.0,Female,20185
2017,Maryland,833.0,"Black, non-Hispanic",20185
2017,Maryland,1997.0,Male,20185
2018,Maryland,904.0,"Black, non-Hispanic",20916
2018,Maryland,3736.0,"White, non-Hispanic",20916
2018,Maryland,4733.0,Overall,20916
2018,Maryland,2487.0,Female,20916
2018,Maryland,50.0,Asian or Pacific Islander,20916
2018,Maryland,2246.0,Male,20916
2018,Maryland,35.0,Hispanic,20916
2019,Maryland,28.0,Hispanic,21723
2019,Maryland,2310.0,Male,21723
2019,Maryland,68.0,Asian or Pacific Islander,21723
2019,Maryland,921.0,"Black, non-Hispanic",21723
2019,Maryland,2483.0,Female,21723
2019,Maryland,3764.0,"White, non-Hispanic",21723
2019,Maryland,4793.0,Overall,21723
2020,Maryland,1246.0,"Black, non-Hispanic",22020
2020,Maryland,5651.0,Overall,22020
2020,Maryland,4279.0,"White, non-Hispanic",22020
2020,Maryland,2703.0,Male,22020
2020,Maryland,41.0,Hispanic,22020
2020,Maryland,67.0,Asian or Pacific Islander,22020
2020,Maryland,2948.0,Female,22020
2011,Massachusetts,57.0,Hispanic,23207
2011,Massachusetts,2098.0,Male,23207
2011,Massachusetts,4313.0,"White, non-Hispanic",23207
2011,Massachusetts,2392.0,Female,23207
2011,Massachusetts,33.0,Asian or Pacific Islander,23207
2011,Massachusetts,85.0,"Black, non-Hispanic",23207
2011,Massachusetts,4490.0,Overall,23207
2012,Massachusetts,65.0,Hispanic,24754
2012,Massachusetts,1870.0,Male,24754
2012,Massachusetts,4015.0,"White, non-Hispanic",24754
2012,Massachusetts,78.0,"Black, non-Hispanic",24754
2012,Massachusetts,2323.0,Female,24754
2012,Massachusetts,4193.0,Overall,24754
2012,Massachusetts,33.0,Asian or Pacific Islander,24754
2013,Massachusetts,2338.0,Female,25186
2013,Massachusetts,2017.0,Male,25186
