Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2014,Washington,Male,18009,59070,3167.0
2014,Washington,Hispanic,18009,59070,68.0
2014,Washington,Female,18009,59070,2858.0
2014,Washington,Overall,18009,59070,6025.0
2014,Washington,Asian or Pacific Islander,18009,59070,120.0
2014,Washington,"White, non-Hispanic",18009,59070,5652.0
2014,Washington,"Black, non-Hispanic",18009,59070,95.0
2015,Washington,Female,19534,67240,3119.0
2015,Washington,American Indian or Alaska Native,19534,67240,109.0
2015,Washington,Male,19534,67240,3391.0
2015,Washington,Hispanic,19534,67240,76.0
2015,Washington,Overall,19534,67240,6510.0
2015,Washington,Asian or Pacific Islander,19534,67240,133.0
2015,Washington,"Black, non-Hispanic",19534,67240,113.0
2015,Washington,"White, non-Hispanic",19534,67240,6064.0
2016,Washington,Hispanic,21370,70310,84.0
2016,Washington,"Black, non-Hispanic",21370,70310,136.0
2016,Washington,American Indian or Alaska Native,21370,70310,82.0
2016,Washington,Asian or Pacific Islander,21370,70310,118.0
2016,Washington,Female,21370,70310,3033.0
2016,Washington,Male,21370,70310,3184.0
2016,Washington,Overall,21370,70310,6217.0
2016,Washington,"White, non-Hispanic",21370,70310,5792.0
2017,Washington,"White, non-Hispanic",21630,71540,5942.0
2017,Washington,"White, non-Hispanic",21630,75420,5942.0
2017,Washington,Hispanic,21630,71540,85.0
2017,Washington,Hispanic,21630,75420,85.0
2017,Washington,Asian or Pacific Islander,21630,71540,127.0
2017,Washington,Asian or Pacific Islander,21630,75420,127.0
2017,Washington,American Indian or Alaska Native,21630,71540,109.0
2017,Washington,American Indian or Alaska Native,21630,75420,109.0
2017,Washington,"Black, non-Hispanic",21630,71540,148.0
2017,Washington,"Black, non-Hispanic",21630,75420,148.0
2017,Washington,Overall,21630,71540,6421.0
2017,Washington,Overall,21630,75420,6421.0
2017,Washington,Female,21630,71540,3066.0
2017,Washington,Female,21630,75420,3066.0
2017,Washington,Male,21630,71540,3355.0
2017,Washington,Male,21630,75420,3355.0
2018,Washington,"White, non-Hispanic",22405,79730,5780.0
2018,Washington,Hispanic,22405,79730,87.0
2018,Washington,American Indian or Alaska Native,22405,79730,92.0
2018,Washington,Male,22405,79730,3269.0
2018,Washington,Asian or Pacific Islander,22405,79730,144.0
2018,Washington,Overall,22405,79730,6242.0
2018,Washington,Female,22405,79730,2973.0
2018,Washington,"Black, non-Hispanic",22405,79730,131.0
2019,Washington,American Indian or Alaska Native,23902,82450,92.0
2019,Washington,Overall,23902,82450,6427.0
2019,Washington,Asian or Pacific Islander,23902,82450,125.0
2019,Washington,Female,23902,82450,3051.0
2019,Washington,Hispanic,23902,82450,80.0
2019,Washington,"White, non-Hispanic",23902,82450,6004.0
2019,Washington,Male,23902,82450,3376.0
2019,Washington,"Black, non-Hispanic",23902,82450,123.0
2020,Washington,American Indian or Alaska Native,25500,81360,107.0
2020,Washington,Hispanic,25500,81360,116.0
2020,Washington,Female,25500,81360,3042.0
2020,Washington,Asian or Pacific Islander,25500,81360,164.0
2020,Washington,Male,25500,81360,3560.0
2020,Washington,"Black, non-Hispanic",25500,81360,157.0
2020,Washington,"White, non-Hispanic",25500,81360,6052.0
2020,Washington,Overall,25500,81360,6602.0
2011,West Virginia,Female,5005,41820,1538.0
2011,West Virginia,Male,5005,41820,1637.0
2011,West Virginia,"White, non-Hispanic",5005,41820,3114.0
2011,West Virginia,Overall,5005,41820,3175.0
2011,West Virginia,"Black, non-Hispanic",5005,41820,59.0
2012,West Virginia,Female,5438,43550,1488.0
2012,West Virginia,Male,5438,43550,1601.0
2012,West Virginia,"White, non-Hispanic",5438,43550,3031.0
2012,West Virginia,"Black, non-Hispanic",5438,43550,49.0
2012,West Virginia,Overall,5438,43550,3089.0
2013,West Virginia,"Black, non-Hispanic",5628,43070,57.0
2013,West Virginia,"Black, non-Hispanic",5628,40240,57.0
2013,West Virginia,"White, non-Hispanic",5628,43070,3101.0
2013,West Virginia,"White, non-Hispanic",5628,40240,3101.0
2013,West Virginia,Female,5628,43070,1517.0
2013,West Virginia,Female,5628,40240,1517.0
2013,West Virginia,Overall,5628,43070,3171.0
2013,West Virginia,Overall,5628,40240,3171.0
2013,West Virginia,Male,5628,43070,1654.0
2013,West Virginia,Male,5628,40240,1654.0
2014,West Virginia,Overall,6499,39550,3202.0
2014,West Virginia,Female,6499,39550,1528.0
2014,West Virginia,"White, non-Hispanic",6499,39550,3143.0
2014,West Virginia,"Black, non-Hispanic",6499,39550,54.0
2014,West Virginia,Male,6499,39550,1674.0
2015,West Virginia,Male,6764,42820,1720.0
2015,West Virginia,Female,6764,42820,1632.0
2015,West Virginia,Overall,6764,42820,3352.0
2015,West Virginia,"White, non-Hispanic",6764,42820,3289.0
2015,West Virginia,"Black, non-Hispanic",6764,42820,60.0
2016,West Virginia,Female,6674,44350,1538.0
2016,West Virginia,Male,6674,44350,1639.0
2016,West Virginia,Overall,6674,44350,3177.0
2016,West Virginia,"Black, non-Hispanic",6674,44350,50.0
2016,West Virginia,"White, non-Hispanic",6674,44350,3118.0
2017,West Virginia,"White, non-Hispanic",7260,46960,3238.0
2017,West Virginia,"White, non-Hispanic",7260,45390,3238.0
2017,West Virginia,"Black, non-Hispanic",7260,46960,55.0
2017,West Virginia,"Black, non-Hispanic",7260,45390,55.0
2017,West Virginia,Female,7260,46960,1627.0
2017,West Virginia,Female,7260,45390,1627.0
2017,West Virginia,Overall,7260,46960,3315.0
2017,West Virginia,Overall,7260,45390,3315.0
2017,West Virginia,Male,7260,46960,1688.0
2017,West Virginia,Male,7260,45390,1688.0
2018,West Virginia,Overall,7154,50570,3383.0
2018,West Virginia,Female,7154,50570,1624.0
2018,West Virginia,"Black, non-Hispanic",7154,50570,64.0
2018,West Virginia,"White, non-Hispanic",7154,50570,3306.0
2018,West Virginia,Male,7154,50570,1759.0
2019,West Virginia,"Black, non-Hispanic",7137,53710,64.0
2019,West Virginia,Female,7137,53710,1608.0
2019,West Virginia,"White, non-Hispanic",7137,53710,3277.0
2019,West Virginia,Overall,7137,53710,3349.0
2019,West Virginia,Male,7137,53710,1741.0
2020,West Virginia,Overall,7457,51970,3624.0
2020,West Virginia,Female,7457,51970,1748.0
2020,West Virginia,"White, non-Hispanic",7457,51970,3540.0
2020,West Virginia,Male,7457,51970,1876.0
2020,West Virginia,"Black, non-Hispanic",7457,51970,78.0
2011,Wisconsin,Hispanic,12170,52060,27.0
2011,Wisconsin,"Black, non-Hispanic",12170,52060,113.0
2011,Wisconsin,"White, non-Hispanic",12170,52060,4677.0
2011,Wisconsin,Overall,12170,52060,4879.0
2011,Wisconsin,American Indian or Alaska Native,12170,52060,46.0
2011,Wisconsin,Female,12170,52060,2379.0
2011,Wisconsin,Male,12170,52060,2500.0
2012,Wisconsin,Female,12998,53080,2321.0
2012,Wisconsin,American Indian or Alaska Native,12998,53080,37.0
2012,Wisconsin,Male,12998,53080,2444.0
2012,Wisconsin,"Black, non-Hispanic",12998,53080,153.0
2012,Wisconsin,"White, non-Hispanic",12998,53080,4540.0
2012,Wisconsin,Overall,12998,53080,4765.0
2012,Wisconsin,Hispanic,12998,53080,26.0
2013,Wisconsin,American Indian or Alaska Native,13710,51730,44.0
2013,Wisconsin,American Indian or Alaska Native,13710,55260,44.0
2013,Wisconsin,Female,13710,51730,2628.0
2013,Wisconsin,Female,13710,55260,2628.0
2013,Wisconsin,"Black, non-Hispanic",13710,51730,171.0
2013,Wisconsin,"Black, non-Hispanic",13710,55260,171.0
2013,Wisconsin,Overall,13710,51730,5317.0
2013,Wisconsin,Overall,13710,55260,5317.0
2013,Wisconsin,Hispanic,13710,51730,34.0
2013,Wisconsin,Hispanic,13710,55260,34.0
2013,Wisconsin,Male,13710,51730,2689.0
2013,Wisconsin,Male,13710,55260,2689.0
2013,Wisconsin,"White, non-Hispanic",13710,51730,5055.0
2013,Wisconsin,"White, non-Hispanic",13710,55260,5055.0
2014,Wisconsin,American Indian or Alaska Native,14638,58080,53.0
2014,Wisconsin,"White, non-Hispanic",14638,58080,5176.0
2014,Wisconsin,Hispanic,14638,58080,33.0
2014,Wisconsin,Female,14638,58080,2622.0
2014,Wisconsin,"Black, non-Hispanic",14638,58080,168.0
2014,Wisconsin,Male,14638,58080,2820.0
2014,Wisconsin,Overall,14638,58080,5442.0
2015,Wisconsin,Hispanic,15015,55430,24.0
2015,Wisconsin,Overall,15015,55430,5559.0
2015,Wisconsin,"Black, non-Hispanic",15015,55430,215.0
2015,Wisconsin,"White, non-Hispanic",15015,55430,5256.0
2015,Wisconsin,Female,15015,55430,2673.0
2015,Wisconsin,American Indian or Alaska Native,15015,55430,48.0
2015,Wisconsin,Male,15015,55430,2886.0
2016,Wisconsin,Female,15216,59820,2759.0
2016,Wisconsin,"Black, non-Hispanic",15216,59820,217.0
2016,Wisconsin,Male,15216,59820,2991.0
2016,Wisconsin,American Indian or Alaska Native,15216,59820,48.0
2016,Wisconsin,Overall,15216,59820,5750.0
2016,Wisconsin,"White, non-Hispanic",15216,59820,5430.0
2016,Wisconsin,Hispanic,15216,59820,42.0
2017,Wisconsin,Female,15804,63480,2746.0
2017,Wisconsin,Female,15804,63450,2746.0
2017,Wisconsin,American Indian or Alaska Native,15804,63480,45.0
2017,Wisconsin,American Indian or Alaska Native,15804,63450,45.0
2017,Wisconsin,"Black, non-Hispanic",15804,63480,201.0
2017,Wisconsin,"Black, non-Hispanic",15804,63450,201.0
2017,Wisconsin,Hispanic,15804,63480,33.0
2017,Wisconsin,Hispanic,15804,63450,33.0
2017,Wisconsin,Overall,15804,63480,5770.0
2017,Wisconsin,Overall,15804,63450,5770.0
2017,Wisconsin,Male,15804,63480,3024.0
2017,Wisconsin,Male,15804,63450,3024.0
2017,Wisconsin,"White, non-Hispanic",15804,63480,5471.0
2017,Wisconsin,"White, non-Hispanic",15804,63450,5471.0
2017,Wisconsin,Asian or Pacific Islander,15804,63480,20.0
2017,Wisconsin,Asian or Pacific Islander,15804,63450,20.0
2018,Wisconsin,Hispanic,16372,62630,40.0
2018,Wisconsin,American Indian or Alaska Native,16372,62630,48.0
2018,Wisconsin,Female,16372,62630,2883.0
2018,Wisconsin,"White, non-Hispanic",16372,62630,5547.0
2018,Wisconsin,"Black, non-Hispanic",16372,62630,231.0
2018,Wisconsin,Male,16372,62630,2997.0
2018,Wisconsin,Overall,16372,62630,5880.0
2019,Wisconsin,"Black, non-Hispanic",17246,67350,239.0
2019,Wisconsin,Male,17246,67350,3228.0
2019,Wisconsin,American Indian or Alaska Native,17246,67350,56.0
2019,Wisconsin,Female,17246,67350,2854.0
2019,Wisconsin,Asian or Pacific Islander,17246,67350,21.0
2019,Wisconsin,Hispanic,17246,67350,53.0
2019,Wisconsin,Overall,17246,67350,6082.0
2019,Wisconsin,"White, non-Hispanic",17246,67350,5713.0
2020,Wisconsin,"Black, non-Hispanic",17949,67410,360.0
2020,Wisconsin,Male,17949,67410,3665.0
2020,Wisconsin,"White, non-Hispanic",17949,67410,6598.0
2020,Wisconsin,Overall,17949,67410,7117.0
2020,Wisconsin,American Indian or Alaska Native,17949,67410,57.0
2020,Wisconsin,Asian or Pacific Islander,17949,67410,36.0
2020,Wisconsin,Hispanic,17949,67410,66.0
2020,Wisconsin,Female,17949,67410,3452.0
2011,Wyoming,"White, non-Hispanic",1024,54510,577.0
2011,Wyoming,Overall,1024,54510,605.0
2011,Wyoming,Male,1024,54510,350.0
2011,Wyoming,Female,1024,54510,255.0
2011,Wyoming,Hispanic,1024,54510,20.0
2012,Wyoming,Female,1063,57510,303.0
2012,Wyoming,Male,1063,57510,321.0
2012,Wyoming,Overall,1063,57510,624.0
2012,Wyoming,"White, non-Hispanic",1063,57510,591.0
2013,Wyoming,Female,1093,67440,302.0
2013,Wyoming,Female,1093,55700,302.0
2013,Wyoming,Overall,1093,67440,658.0
2013,Wyoming,Overall,1093,55700,658.0
2013,Wyoming,Male,1093,67440,356.0
2013,Wyoming,Male,1093,55700,356.0
2013,Wyoming,"White, non-Hispanic",1093,67440,635.0
2013,Wyoming,"White, non-Hispanic",1093,55700,635.0
2014,Wyoming,"White, non-Hispanic",1066,55690,600.0
2014,Wyoming,Male,1066,55690,344.0
2014,Wyoming,Overall,1066,55690,632.0
2014,Wyoming,Female,1066,55690,288.0
2015,Wyoming,"White, non-Hispanic",1110,60930,669.0
2015,Wyoming,Overall,1110,60930,708.0
2015,Wyoming,Female,1110,60930,343.0
2015,Wyoming,Male,1110,60930,365.0
2015,Wyoming,Hispanic,1110,60930,22.0
2016,Wyoming,Overall,1123,57830,669.0
2016,Wyoming,Female,1123,57830,264.0
2016,Wyoming,"White, non-Hispanic",1123,57830,639.0
2016,Wyoming,Male,1123,57830,405.0
2017,Wyoming,Hispanic,1168,59540,23.0
2017,Wyoming,Hispanic,1168,57840,23.0
2017,Wyoming,Overall,1168,59540,683.0
2017,Wyoming,Overall,1168,57840,683.0
2017,Wyoming,Female,1168,59540,333.0
2017,Wyoming,Female,1168,57840,333.0
2017,Wyoming,Male,1168,59540,350.0
2017,Wyoming,Male,1168,57840,350.0
2017,Wyoming,"White, non-Hispanic",1168,59540,651.0
2017,Wyoming,"White, non-Hispanic",1168,57840,651.0
2018,Wyoming,Male,1152,62540,420.0
2018,Wyoming,Hispanic,1152,62540,24.0
2018,Wyoming,"White, non-Hispanic",1152,62540,737.0
2018,Wyoming,Overall,1152,62540,778.0
2018,Wyoming,Female,1152,62540,358.0
2019,Wyoming,Female,1138,65130,354.0
2019,Wyoming,Male,1138,65130,429.0
2019,Wyoming,"White, non-Hispanic",1138,65130,743.0
2019,Wyoming,Hispanic,1138,65130,24.0
2019,Wyoming,Overall,1138,65130,783.0
2020,Wyoming,Female,1200,65450,433.0
2020,Wyoming,Hispanic,1200,65450,26.0
2020,Wyoming,Overall,1200,65450,919.0
2020,Wyoming,Male,1200,65450,486.0
2020,Wyoming,"White, non-Hispanic",1200,65450,867.0
